id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count,term_cleaned
BMGT367F,Career Search Strategies in Business,Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.,202501,Business and Management,Undergrad,13,Susan Powell; Michael Gribbin; Christopher Danna; Rebecca Salazar; Laura Labovich; Erin Saddler; Faben Henok; Joseph Houghton; Dina Broydo; Erica Levine-McNaughton; Ashley Bell; Kristen Hyland,534,2,532,0,2025-01-01
BMGT298K,Special Topics in Business and Management; Personal Financial Success After College,NA,202501,Business and Management,Undergrad,1,Michael McMillan,150,9,141,3,2025-01-01
BMGT838R,"Special Topics in Operations Management/Management Science; Research Seminar in Decision, Operations and Information Technologies",NA,202501,Business and Management,Grad,1,Zhi-Long Chen,15,11,4,0,2025-01-01
BMGT289I,Why Good Managers Make Bad Decisions,"This course provides an overview of the concepts, approaches, and vocabulary of evidence-based management (EBM) and provides an understanding of how experts in many disciplines can employ evidenced based decision making. EBM is an emerging movement in business to explicitly use the current best information in management decision making with special emphasis on relevant scientific findings and unbiased organizational facts. The course stresses how individuals practicing EBM learn how to rethink their approaches to data and knowledge in order to make more effective decisions.",202501,Business and Management,Undergrad,1,Jeff Miller,240,2,238,1,2025-01-01
BMGT390H,Designing Innovative Systems,"Prerequisite: ENES190, BMGT190, ENED290 or BMGT290.
Restriction: Must be in the QUEST program.
Cross-listed with: ENED390.
Credit only granted for: BMGT390, ENES390 or ENED390.
Formerly: ENES390.",202501,Business and Management,Undergrad,2,David Ashley; Tony Barber,90,17,73,1,2025-01-01
BMGT858A,Special Topics in Marketing; Consumer Goals and Motivation,NA,202501,Business and Management,Grad,1,Rebecca Ratner,12,9,3,0,2025-01-01
BMGT428L,Special Topics in Accounting; Accounting Analytics and Automation,"Prerequisites: BMGT220 and BMGT301, or the equivalent. Restricted to Accounting Majors.

Data analysis and automation are crucial skills for accounting professionals aiming for success in their careers. This course will equip accounting students with knowledge of Python and Alteryx, two of the industry's most prevalent tools for analytics and automation. Students will gain hands on experience in cleaning, transforming, visualizing and analyzing data using both tools. Additionally, the course will demonstrate how Python and Alteryx can streamline the automation of repetitive tasks. Special emphasis will be placed on practical learning, with exercises and projects designed around real world accounting data scenarios.",202501,Business and Management,Undergrad,1,Woei-jyh Lee; Lei Zhou,24,8,16,1,2025-01-01
BMGT818F,Special Topics in Accounting and Information Assurance; Topics in Financial Accounting and Corporate Governance,NA,202501,Business and Management,Grad,1,Emanuel Zur,12,8,4,0,2025-01-01
BMGT345,Foundations of Financial Management for Non Business Majors,"Prerequisite: BMGT210 or BMGT220.
Restriction: Must not have completed BMGT340; and must not be a major in the R.H. Smith School of Business.
Credit only granted for: BMGT345 or BMGT340.
Additional information: Course does not apply to a Smith School degree. BMGT340 may substitute for BMGT345.",202501,Business and Management,Undergrad,1,Michael Padhi,280,7,273,4,2025-01-01
BMGT484,Digital Marketing,"Prerequisite: BMGT350.
Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.",202501,Business and Management,Undergrad,4,Cathy Yi Chen; Wendy Moe,175,18,157,4,2025-01-01
BMGT385,Operations Analytics,Credit only granted for: BMGT385 or ENME426.,202501,Business and Management,Undergrad,2,Kazim Ruhi,80,29,51,2,2025-01-01
BMGT848F,Special Topics in Finance; Workshop in Finance Research,NA,202501,Business and Management,Grad,1,Jordan Richmond; Pablo Slutzky,12,11,1,0,2025-01-01
BMGT838Q,Special Topics in Operations Management/Management Science; Emerging Topics in Analytics,NA,202501,Business and Management,Grad,1,Margret Bjarnadottir,12,8,4,0,2025-01-01
BMGT444,Futures and Options Contracts,"Prerequisite: BMGT343.
Credit only granted for: BMGT444 or MATH424.",202501,Business and Management,Undergrad,3,Michael Cichello,144,10,134,2,2025-01-01
BMGT230L,Business Statistics,"Prerequisite: MATH113 or MATH115; or must have math eligibility of MATH120 or higher.
Restriction: Must not have completed ENCE302, ENME392, STAT400, BMGT231, or ENEE324.",202501,Business and Management,Undergrad,1,Sujin Kim,40,16,24,0,2025-01-01
BMGT110,Introduction to the Business Value Chain,"Students are provided with an introduction to the business value chain with an emphasis on inter-organizational and intra-organizational coordination of core business processes. Emphasis is on cross-functional integration and the efficient and effective management of core processes with an emphasis on marketing, operations and supply chain management.",202501,Business and Management,Undergrad,1,Jeff Miller,250,72,178,14,2025-01-01
BMGT888F,Special Topics in Supply Chain Management; Organizational Economics for Strategy,NA,202501,Business and Management,Grad,1,Rachelle Sampson,12,7,5,0,2025-01-01
BMGT858W,Special Topics in Marketing; Bayesian Data Analysis,NA,202501,Business and Management,Grad,1,Bruno Jacobs,12,8,4,0,2025-01-01
BMGT491,Scoping Experiential Learning Projects,"Prerequisite: BMGT190 or ENES190.
Restriction: Restricted to QUEST Program (TQMP) students.
Cross-listed with: ENES491.
Credit only granted for: BMGT491 or ENES491.",202501,Business and Management,Undergrad,1,Jessica Roffe,9,0,9,3,2025-01-01
BMGT499K,Advanced Business Topics; Blockchain and Cryptocurrency,"Prerequisite: BMGT301. Restricted to Technology and Business Transformation Fellows (FPTT) Many people are excited but skeptical about the disruptive potential of blockchain and cryptocurrency. This course is designed to help students thoroughly understand cryptocurrencies such as Bitcoin and their underlying technologies. We introduce you to the fundamentals of blockchain, including its applications and implications. This course is not designed to provide financial advice or an in-depth guide into programming blockchain technology.",202501,Business and Management,Undergrad,1,Tejwansh Anand,24,0,24,0,2025-01-01
BMGT350,Marketing Principles and Organization,Recommended: ECON200.,202501,Business and Management,Undergrad,8,Idil Yaveroglu; Jeffrey Lawrence; Richard Toohey; Roxanne Lefkoff,517,1,516,6,2025-01-01
BMGT878C,Special Topics in Strategic Management and Entrepreneurship; Cross Discilpinary Workshop in Strategy and Entrepreneurship,NA,202501,Business and Management,Grad,1,Rachelle Sampson,12,11,1,0,2025-01-01
BMGT311,Intermediate Accounting II,Prerequisite: BMGT310.,202501,Business and Management,Undergrad,4,Naman Desai; Ari Callow; Patrick McNamee,165,20,145,4,2025-01-01
BMGT604,Managerial Economics and Public Policy,"Restriction: Permission of BMGT-Robert H. Smith School of Business; or must be in Business and Management (Master's) program.
Credit only granted for: BUSI681 or BMGT604.",202501,Business and Management,Grad,1,Jonathan Crocker,0,0,0,1,2025-01-01
BMGT366,Growth Strategies for Emerging Companies,"Prerequisite: BMGT461 or BMGT361.
Restriction: Junior standing or higher.",202501,Business and Management,Undergrad,2,Steven Freishtat; Glen Goldstein; David Kirsch,90,14,76,3,2025-01-01
BMGT758R,Special Topics in Business and Management; Marketing Research Methods,NA,202501,Business and Management,Grad,1,Jason Choi,27,21,6,0,2025-01-01
BMGT438G,Special Topics in Operations Management; Design and Innovation in Silicon Valley,Restricted to QUEST program students. Cross-listed with ENES489Q. Credit granted for BMGT438G or ENES489Q. Travel to Silicon Valley during Spring Break is required of all class participants.,202501,Business and Management,Undergrad,1,Jessica Roffe,25,1,24,0,2025-01-01
BMGT458T,Special Topics in Marketing; Developing and Managing Customer Relationships,"Prerequisites: BMGT350. Open to any business major.

Marketing promotion tactics include direct interaction with potential customers. In this course, you will apply your business acumen to understand customer needs through a consultative communication approach and develop customized solutions. This highly interactive course focuses on developing your communication, time-management, and problem-solving skills to prepare you for careers in consulting, management, personal sales, and business development.",202501,Business and Management,Undergrad,1,Mary Beth Furst,35,0,35,1,2025-01-01
BMGT262,The Enterprising Leader,"Designed to help students develop their leadership skills in order to identify their personal and professional purpose with an entrepreneurial mindset, and create strategies that will help them develop their abilities and achieve their aspirations by collaborating within teams and organizations. Students will apply insights from recent scholarship in entrepreneurship, leadership and strategic management to themselves in order to identify solutions to problems they find meaningful to solve in their own world. This self-discovery course will introduce students to the ""CEO of ME, Inc."" framework and tools such as the strategic initiatives matrix and business model canvas that they can use to help guide the choices that lie ahead, and develop collaborative, win-win relationships. In doing so, students will learn how to unlock the value of business in society and develop entrepreneurial and leadership skills that enable personal happiness and upward mobility.",202501,Business and Management,Undergrad,1,Neta Moye,65,1,64,4,2025-01-01
BMGT468D,Special Topics in Management and Organization; Xperiment to Address Grand Challenges,"Permission required by the xFoundry Program. Students will collaborate with each other using creative approaches to address complex real-world challenges. You will develop skills for interdisciplinary teamwork, problem-solving, and idea testing through hands-on experiences and guided discussions and reflections. By the end, you will form a multidisciplinary team of co-innovators ready to design a solution to a well-defined, real-world problem.

Credit only granted for both BMGT468D and XPER433.",202501,Business and Management,Undergrad,1,Gerald Suarez,35,28,7,0,2025-01-01
BMGT370,Introduction to Transportation,"An overview of the transportation field with an emphasis on freight movements from the perspective of both providers of capacity and users of freight services. Examines the characteristics of the freight modes and the role of each mode as a major component of logistics and supply chain management. Explores the economics, energy use, and finances of each mode as well as the impact of government policies on each mode's future. Discussion of infrastructure and capacity needs of the transportation system and its ability to support the economy.",202501,Business and Management,Undergrad,1,Adams Steven,38,4,34,2,2025-01-01
BMGT472,Purchasing and Inbound Logistics,Prerequisite: BMGT372.,202501,Business and Management,Undergrad,1,Philip Evers,40,7,33,2,2025-01-01
BMGT758G,Special Topics in Business and Management; Global Sports Entrepreneurship,NA,202501,Business and Management,Grad,1,Stephen Sclafani,50,8,42,0,2025-01-01
BMGT110S,Introduction to the Business Value Chain,"Restricted to College Park Scholars in Business, Society, and the Economy.",202501,Business and Management,Undergrad,2,Oliver Schlake,94,38,56,1,2025-01-01
BMGT263,"Challenge your Thinking, Challenge the Conversation","Provides conceptual frameworks and experiential opportunities that will enable students to engage in rational and respectful discourse. The course uses the latest pedagogical techniques and relevant literature to develop skills such as thinking like a scientist, negotiating conflict, and giving and receiving constructive feedback. Specific conversations will draw from current events and issues in business and in society.",202501,Business and Management,Undergrad,1,Protiti Dastidar,30,12,18,0,2025-01-01
BMGT326,Accounting Systems,Prerequisite: BMGT221; and (BMGT201 or BMGT301).,202501,Business and Management,Undergrad,3,Lei Zhou,135,9,126,2,2025-01-01
BMGT458U,Special Topics in Marketing; Digital Marketing Analytics,"Prerequisites: BMGT230 and BMGT350. Restricted to any business major. To participate in the course effectively, students must have a personal laptop computer for continuous access during class sessions

Students are introduced to a quantitative approach in data-driven marketing within digital environments. Topics include data collection and measurement, web analytics, analysis of customer online behavior, social media analytics, search engines, recommendation systems, and hands-on experience with popular industry tools. Additionally, students develop foundational programming skills.",202501,Business and Management,Undergrad,1,Michael Trusov,40,24,16,0,2025-01-01
BMGT367,Career Search Strategies in Business,Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.,202501,Business and Management,Undergrad,6,Adam VanWagner; Michael Loveless; Erin Saddler; William Swaim; Dina Broydo; Tyrone Clifton,330,6,324,0,2025-01-01
BMGT310,Intermediate Accounting I,Prerequisite: BMGT221.,202501,Business and Management,Undergrad,4,Musa Subasi; Lu Zhang,172,8,164,2,2025-01-01
BMGT828,Independent Study in Business and Management,NA,202501,Business and Management,Grad,0,NA,0,0,0,0,2025-01-01
BMGT347,Quantitative Financial Analysis,"Prerequisite: BMGT340; must have completed or be concurrently enrolled in BMGT343.
Credit only granted for: BMGT347 or BMGT448G.
Formerly: BMGT448G.",202501,Business and Management,Undergrad,2,Seokwoo Lee; Xi He,96,21,75,0,2025-01-01
BMGT364N,Managing People and Organizations,"An introduction to selected aspects of human behavior in organizations generally known as organizational behavior (OB). This course is designed to help students develop systematic and fundamental understanding of people and their behaviors in organizations, as well as useful abilities and skills required to effectively and ethically manage various individual, interpersonal, group, and organization-level processes.",202501,Business and Management,Undergrad,1,Aneesh Rai,17,0,17,1,2025-01-01
BMGT351,Marketing Research Methods,"Prerequisite: BMGT230; and must have completed or be concurrently enrolled in BMGT350.
Credit only granted for: BMGT351 or BMGT452.
Formerly: BMGT452.",202501,Business and Management,Undergrad,3,Bruno Jacobs; Andy Li; Zipei Lu,114,15,99,4,2025-01-01
BMGT461M,Entrepreneurship,"Restriction: Must not have completed BMGT361.
Credit only granted for: BMGT261, BMGT361, BMGT461, ENES460, SMLP470 or HLMN470.",202501,Business and Management,Undergrad,1,Sheetal Singh,20,10,10,1,2025-01-01
BMGT499J,Advanced Business Topics; Blockchain and Cryptocurrency,"Prerequisite: BMGT301. Restricted to BMGT majors.

Many people are excited but skeptical about the disruptive potential of blockchain and cryptocurrency. This course is designed to help students thoroughly understand cryptocurrencies such as Bitcoin and their underlying technologies. We introduce you to the fundamentals of blockchain, including its applications and implications. This course is not designed to provide financial advice or an in-depth guide into programming blockchain technology.",202501,Business and Management,Undergrad,1,Tejwansh Anand,11,0,11,1,2025-01-01
BMGT404,Essential Data Skills for Business Analytics,"Prerequisite: BMGT302.
Credit only granted for: BMGT404 or CMSC320.
Additional information: CMSC majors will not receive credit for this course towards their upper level concentration in their CMSC major.",202501,Business and Management,Undergrad,1,Kunpeng Zhang,35,8,27,3,2025-01-01
BMGT392,Introduction to International Business Management,Prerequisite: ECON200.,202501,Business and Management,Undergrad,2,Yongyi Lin; Richard Hutchins,90,53,37,4,2025-01-01
BMGT340N,Business Finance,Prerequisite: BMGT220; and (BMGT231 or BMGT230).,202501,Business and Management,Undergrad,1,Michael Padhi,3,0,3,3,2025-01-01
BMGT445,Banking and Financial Institutions,"Prerequisite: BMGT340.
Recommended: ECON330 or BMGT341.",202501,Business and Management,Undergrad,3,Agustin Hurtado; Ping McLemore,144,2,142,6,2025-01-01
BMGT380N,Business Law I,"Legal aspects of business relationships. Examination of torts and business crimes, contracts and agency. The law of personal property and bailment relationships. Survey of public policy issues.",202501,Business and Management,Undergrad,1,Justin Reyna,4,0,4,2,2025-01-01
BMGT360,Strategic Management of Human Capital,"Provides students with the basic knowledge needed to help organizations attract, select, develop, engage, evaluate, and retain talent. Topics covered may include strategic HRM, the role of globalization, legal issues in HRM, work analysis, HR planning, recruitment, personnel selection, performance management and appraisal, training and development, career development, compensation systems, motivating and rewarding performance, labor relations, and employee health and safety.",202501,Business and Management,Undergrad,3,Gregory Olsen; Vineet Gambhir; Gregory Marr,165,60,105,3,2025-01-01
BMGT758T,Special Topics in Business and Management; Entrepreneurship and New Ventures,NA,202501,Business and Management,Grad,1,Mike Hoffmeyer,20,11,9,0,2025-01-01
BMGT264,SBLF Capstone Professional Practicum,"Prerequisite: BMGT162, BMGT262 and BMGT263.",202501,Business and Management,Undergrad,2,Neta Moye; Christine Schaaf,60,4,56,0,2025-01-01
BMGT468B,Special Topics in Management and Organization; Integrative Management Capstone,"Restricted to Management majors.

The Business Problem-Solving Practicum offers students the opportunity to learn problem-solving processes alongside practical work with a real-world client and project. Throughout the course, students are expected to reflect upon their experience as a way of synthesizing the lessons. Students will examine problem-solving processes, tools, and theories and apply them to a client project. The course culminates not in the deliverable to the client but the student's reflections and synthesis of learning. The course offers the opportunity for students to think critically about problem-solving and have a defining learning experience to reflect upon in their future careers.",202501,Business and Management,Undergrad,1,Nima Farshchi,40,1,39,0,2025-01-01
BMGT321,Managerial Accounting,Prerequisite: BMGT221.,202501,Business and Management,Undergrad,3,Naman Desai; Lu Zhang,125,5,120,1,2025-01-01
BMGT468W,Special Topics in Management and Organization; Social Innovation Practicum: Consulting and Venture Creation,Restricted to students with 30 or more credits.,202501,Business and Management,Undergrad,1,Nima Farshchi,35,5,30,0,2025-01-01
BMGT423,Fraud Examination,Prerequisite: BMGT220 or BMGT210.,202501,Business and Management,Undergrad,1,Samuel Handwerger,40,0,40,1,2025-01-01
BMGT435,Business Process Simulation,Prerequisite: BMGT332.,202501,Business and Management,Undergrad,1,Sujin Kim,45,3,42,2,2025-01-01
BMGT878I,Special Topics in Strategic Management and Entrepreneurship; Overview of Innovation & Entrepreneurship,NA,202501,Business and Management,Grad,1,Rajshree Agarwal,12,7,5,0,2025-01-01
BMGT758A,Special Topics in Business and Management; AI and Business Strategy,Cross-listed with BDBA868A Credit only granted for BMGT758a or BDBA868A,202501,Business and Management,Grad,1,Balaji Padmanabhan,5,0,5,2,2025-01-01
BMGT478J,Special Topics in Supply Chain Management; Foundations of Sustainable Business & Supply Chain: Innovating for the Future,"Open to any business major with 60 or more credits. This course offers insights into how increased consumer and regulatory pressure for sustainable performance is driving changes in key business functions, metrics, and reporting. We will discuss a comprehensive overview of essential concepts related to social, economic, and environmental sustainability. Addressing the centrality of the supply chain to the environmental and social impacts of business, from carbon emissions to human trafficking. We will explore various opportunities to promote sustainability within supply chain management, covering aspects from product sourcing decisions to transportation methods. The course will include lectures, discussions, student presentations, projects, relevant readings, case studies, and videos.",202501,Business and Management,Undergrad,1,Niratcha Tungtisanont,40,6,34,0,2025-01-01
BMGT878P,Special Topics in Strategic Management and Entrepreneurship; Strategy and Entrepreneurship PhD Presentations,NA,202501,Business and Management,Grad,1,Rajshree Agarwal,20,18,2,0,2025-01-01
BMGT758X,Special Topics in Business and Management; Experiential Learning I,NA,202501,Business and Management,Grad,1,Roy Thomason,0,0,0,0,2025-01-01
BMGT868T,Special Topics in Organizational Behavior/Human Resource Management; Seminar on Teams,NA,202501,Business and Management,Grad,1,Gilad Chen,12,9,3,1,2025-01-01
BMGT454,Global Marketing,Prerequisite: BMGT350.,202501,Business and Management,Undergrad,2,Kathleen Kelly; Amna Kirmani,80,10,70,5,2025-01-01
BMGT395,Principles of Management for Non Business Majors,"Restriction: Must not have completed BMGT364; and must not be a major in the Robert H. Smith School of Business.
Credit only granted for: BMGT395 or BMGT364.
Additional information: Course does not apply to a Smith School degree. Course may be substituted by BMGT364 for General Business minor students only.",202501,Business and Management,Undergrad,2,Nicole Coomber,370,2,368,1,2025-01-01
BMGT403,Systems Analysis and Design,"Prerequisite: BMGT301; or students who have taken courses with comparable content may contact the department.
Recommended: BMGT302.",202501,Business and Management,Undergrad,2,Hassan Ibrahim,84,2,82,4,2025-01-01
BMGT301,Introduction to Information Systems,"Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.
Additional information: CMSC majors will not receive credit for this course towards their upper level concentration in their CMSC major. All BMGT majors, including students who are a double major in CMSC, must complete BMGT301 for their BMGT degree.",202501,Business and Management,Undergrad,7,Bharti Motwani; Paul Shapiro; Zeinab Karake,445,38,407,1,2025-01-01
BMGT614,Strategic Management,"Restriction: Permission of BMGT-Robert H. Smith School of Business; or must be in Business and Management (Master's) program.
Credit only granted for: BUSI690 or BMGT614.",202501,Business and Management,Grad,1,Paulo Prochno,0,0,0,0,2025-01-01
BMGT402F,Database Systems,"Recommended: BMGT302.
Credit only granted for: INST327 or BMGT402.",202501,Business and Management,Undergrad,1,Louiqa Raschid,24,1,23,5,2025-01-01
BMGT340,Business Finance,Prerequisite: BMGT220; and (BMGT231 or BMGT230).,202501,Business and Management,Undergrad,7,Michael Padhi; Shrihari Santosh,522,17,505,13,2025-01-01
BMGT878E,Special Topics in Strategic Management and Entrepreneurship; Overview of Strategy & Entrepreneurship,NA,202501,Business and Management,Grad,1,Rajshree Agarwal; David Kirsch,12,7,5,0,2025-01-01
BMGT398O,Individual Study in Business and Management; Experiential Learning in Sports Management,For students in the Sports Management Program.,202501,Business and Management,Undergrad,1,Tori Shay,20,13,7,1,2025-01-01
BMGT758M,Special Topics in Business and Management; Operations and Events Management,NA,202501,Business and Management,Grad,1,Stephen Sclafani,40,2,38,0,2025-01-01
BMGT808R,"Special Topics in Information Systems; Research Seminar in Decision, Operations and Information Technologies",NA,202501,Business and Management,Grad,1,Siva Viswanathan,12,8,4,0,2025-01-01
BMGT341,Financial Markets,Prerequisite: Must have completed or be concurrently enrolled in BMGT340.,202501,Business and Management,Undergrad,2,Julie Pavlovsky,90,1,89,1,2025-01-01
BMGT402,Database Systems,"Recommended: BMGT302.
Credit only granted for: INST327 or BMGT402.",202501,Business and Management,Undergrad,3,Woei-jyh Lee; Wenying Gu; Aseem Baji,96,10,86,17,2025-01-01
BMGT490H,QUEST Capstone Professional Practicum,"Prerequisite: ENES390 or BMGT390.
Cross-listed with: ENES490.
Credit only granted for: BMGT490 or ENES490.",202501,Business and Management,Undergrad,1,David Ashley; Maria Bardossy,45,7,38,3,2025-01-01
BMGT888A,Special Topics in Supply Chain Management; Research Seminar in Sustainable Supply Chains and Operations Management,NA,202501,Business and Management,Grad,1,Thomas Corsi,12,10,2,0,2025-01-01
BMGT455,Sales Management,Prerequisite: BMGT350.,202501,Business and Management,Undergrad,1,Kathleen Kelly,40,28,12,2,2025-01-01
BMGT858E,Special Topics in Marketing; Experimental Design,Cross-listed with BDBA858W. Credit will be only granted for BDBA858W or BMGT858E.,202501,Business and Management,Grad,1,Rosellina Ferraro,12,2,10,0,2025-01-01
BMGT443,Applied Equity Analysis and Portfolio Management,Prerequisite: BMGT343.,202501,Business and Management,Undergrad,4,Joseph Perfetti,192,11,181,2,2025-01-01
BMGT758Y,Special Topics in Business and Management; Experiential Learning II,NA,202501,Business and Management,Grad,1,Roy Thomason,0,0,0,0,2025-01-01
BMGT838O,Special Topics in Operations Management/Management Science; Operations Management Seminar,NA,202501,Business and Management,Grad,1,Yi Xu,12,10,2,1,2025-01-01
BMGT463,Cross-cultural Challenges in Business,Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.,202501,Business and Management,Undergrad,3,Debra Shapiro; Jeanette Snider,120,41,79,1,2025-01-01
BMGT434,Analytics Consulting: Cases and Projects,Prerequisite: BMGT332.,202501,Business and Management,Undergrad,1,Bruce Golden,35,16,19,2,2025-01-01
BMGT422,Auditing Theory and Practice,Prerequisite: BMGT310; and must have completed or be concurrently enrolled in BMGT311.,202501,Business and Management,Undergrad,2,Patrick McNamee,85,0,85,4,2025-01-01
BMGT398,Individual Study in Business and Management,NA,202501,Business and Management,Undergrad,0,NA,0,0,0,3,2025-01-01
BMGT289A,Social Enterprise: Changing the World through Innovation and Transformative Action,"In this course, students will hear from real-life social entrepreneurs, explore current day social issues of sustainability, climate change, leadership, disruptive innovations, and create or blueprint business plans to generate positive social change. This class will focus on innovative thinking skills, personal narratives, and social interaction strategies and plans.",202501,Business and Management,Undergrad,2,Gerald Suarez,130,42,88,0,2025-01-01
BMGT398W,Individual Study in Business and Management; Junior Wall Street Fellows,Restricted to Wall Street Fellows (FPWS).,202501,Business and Management,Undergrad,1,Julie Pavlovsky,24,2,22,0,2025-01-01
SLLC305,"Language, Identity and Diversity in the U.S.","Introduces issues of linguistic diversity in the framework of the U.S. as a multilingual society. Special emphasis is placed on attitudes toward language diversity, specifically, how regional, social, generational, ethnic, racial and gender differences in language use contribute to notions of identity.",202501,"School of Languages, Literatures and Cultures",Undergrad,1,Ali Abasi,25,1,24,0,2025-01-01
SLLC329,Language House Immersion,"Restriction: Permission of the Language House Director and the related program Faculty Liaison; and must be in the Language House Immersion Program.

Provides credit for students participating in the Language House Living-Learning program. It focuses on the further development of skills in the target language and the acquisition of cultural knowledge of the countries and communities where people speak the target language. It requires hands-on immersive linguistic and cultural activities led by a native-speaking mentor and supplements the learning that takes place in the language classroom and in the living-learning environment of the Language House.",202501,"School of Languages, Literatures and Cultures",Undergrad,10,Marilyn Matar,107,60,47,0,2025-01-01
SLLC309,Language Partner Program,"Students must be able to meet on February 3, 2025.

Students interested in enrolling must first apply and be accepted to the Language Partner Program. Decisions on admission are typically made after the registration period begins, so please keep this in mind when planning your schedule, and be sure to keep the course dates/times open. Students must be able to meet on February 3, 2025.",202501,"School of Languages, Literatures and Cultures",Undergrad,11,Ahmed Hanafy,110,81,29,0,2025-01-01
SLLC109F,Beg Less Commonly Taught Language II; Beginning Swahili II,"This is a Big Ten Academic Alliance CourseShare course. The instructor is at the University of Minnesota, but you enroll and receive credit for it at Maryland.",202501,"School of Languages, Literatures and Cultures",Undergrad,1,Instructor: TBA,5,3,2,0,2025-01-01
SLLC209U,Intermediate Less Commonly Taught Language II; Intermediate Ukrainian II,"This is a Big Ten Academic Alliance CourseShare course. The instructor is at Indiana University, but you enroll and receive credit for it at Maryland.",202501,"School of Languages, Literatures and Cultures",Undergrad,1,Instructor: TBA,5,4,1,0,2025-01-01
SLLC109R,Beg Less Commonly Taught Language II; Beginning Urdu II,"This is a Big Ten Academic Alliance CourseShare course. The instructor is at the University of Minnesota, but you enroll and receive credit for it at Maryland.",202501,"School of Languages, Literatures and Cultures",Undergrad,1,Instructor: TBA,5,4,1,0,2025-01-01
SLLC700,Speculative Futures,Additional information: Open to all graduate students in all SLLC graduate programs.,202501,"School of Languages, Literatures and Cultures",Grad,1,Eyda Merediz,15,6,9,0,2025-01-01
RUSS386,Experiential Learning,"Restriction: Junior standing or higher; and permission of ARHU-School of Languages, Literatures, and Cultures department.",202501,Russian,Undergrad,0,NA,0,0,0,0,2025-01-01
RUSS102,Intensive Elementary Russian II,"Prerequisite: RUSS101 or RUSS102; and must have appropriate World Language Placement Test (WLPT) score.
Restriction: Must not be a native/fluent speaker of Russian.
Credit only granted for: RUSS102 or (RUSS113 and RUSS114).",202501,Russian,Undergrad,2,Inna Hardman,30,9,21,0,2025-01-01
RUSS499,Independent Study in Russian,NA,202501,Russian,Undergrad,0,NA,0,0,0,0,2025-01-01
RUSS302,Advanced Russian II,Prerequisite: RUSS301.,202501,Russian,Undergrad,1,Michael Lavery,15,8,7,0,2025-01-01
RUSS321,Survey of Russian Literature I,Prerequisite: RUSS202; or students who have taken courses with comparable content may contact the department.,202501,Russian,Undergrad,1,Elizabeth Papazian,15,9,6,0,2025-01-01
RUSS336,Soviet Cinema and Empire,"Cross-listed with: CINE336.
Credit only granted for: RUSS336, CINE336, or FILM336.
Formerly: FILM336.",202501,Russian,Undergrad,1,Elizabeth Papazian,25,0,25,0,2025-01-01
RUSS402,Practicum in Written Russian,Prerequisite: RUSS401; or students who have taken courses with comparable content may contact the department.,202501,Russian,Undergrad,1,Zhanna Gerus-Vernola,15,8,7,0,2025-01-01
RUSS409L,Selected Topics in Russian Language Study; Literature of the 1920s: Creating the New Soviet Person,"RUSS202; or students who have taken courses with comparable content may contact the department.

Introduces students to reading literary texts in Russian through a survey of literature from the 1920s, a key period that witnessed the creation of a post-revolutionary society. We will read and discuss worksby a diverse range of writers (Zoshchenko, Babel, Ilf & Petrov, Bulgakov, among others) and strive to understand the ""New Soviet Person."" This is both a language and literature course; we will work towards developing Advanced-level proficiency while meaningfully engaging with these fascinating literary texts. Taught in Russian.",202501,Russian,Undergrad,1,Michael Lavery,15,6,9,0,2025-01-01
RUSS798,Independent Study,NA,202501,Russian,Grad,0,NA,0,0,0,0,2025-01-01
RUSS202,Intermediate Russian II,"Prerequisite: RUSS201; or must have appropriate World Language Placement Test (WLPT) score.
Restriction: Must not be a native/fluent speaker of Russian.",202501,Russian,Undergrad,1,Zhanna Gerus-Vernola,15,7,8,0,2025-01-01
ECON687,Economics Applications of R Programming,"Prerequisite: Must have completed or be concurrently enrolled in ECON645.
Restriction: Must be in Applied Economics Master of Science program; or permission of the program director.",202501,Economics,Grad,1,Christian Krestel,23,8,15,1,2025-01-01
ECON486,Energy and Environmental Economics,"Prerequisite: 1 course with a minimum grade of C- from (AREC326, ECON306, ECON326); and 1 course with a minimum grade of C- from (ECON230, ECON321, BMGT230).
Cross-listed with: AREC456.
Credit only granted for: AREC456 or ECON486.",202501,Economics,Undergrad,1,Joshua Linn,100,28,72,0,2025-01-01
ECON828,Workshop in Econometrics,NA,202501,Economics,Grad,1,John Chao,20,20,0,0,2025-01-01
ECON652,Public Economics I,Prerequisite: ECON604 and ECON624.,202501,Economics,Grad,1,Daniel Reck,20,15,5,1,2025-01-01
ECON644,Empirical Analysis II: Introduction to Economic Models,Prerequisite: ECON643.,202501,Economics,Grad,1,Hossein Abbasi,26,15,11,0,2025-01-01
