id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count,term_cleaned
BIOL799,Master's Thesis Research,NA,202505,Biology,Grad,0,NA,0,0,0,0,2025-05-01
BIOL609,Special Problems in Biology,NA,202505,Biology,Grad,0,NA,0,0,0,0,2025-05-01
BIOL899,Doctoral Dissertation Research,NA,202505,Biology,Grad,4,Carlos Machado; Instructor: TBA; Ricardo Araneda,50,50,0,0,2025-05-01
BIOL898,Pre-Candidacy Research,NA,202505,Biology,Grad,0,NA,0,0,0,0,2025-05-01
KNES689,Special Problems in Kinesiology,NA,202505,Kinesiology,Grad,0,NA,0,0,0,0,2025-05-01
KNES172,Self Defense,"Credit only granted for: KNES144T or KNES172.
Formerly: KNES144T.",202505,Kinesiology,Undergrad,1,Kenneth Klotz,30,30,0,0,2025-05-01
KNES451,Children and Sport: A Psychosocial Perspective,"Prerequisite: Minimum grade of C- in KNES350.
Restriction: Must be in a major within the SPHL-Kinesiology department; and must have earned a minimum of 75 credits.",202505,Kinesiology,Undergrad,1,Elizabeth Brown,35,35,0,0,2025-05-01
KNES778,Practical Experience in Physical Activity and Public Health,NA,202505,Kinesiology,Grad,1,Valerie Cholet,15,15,0,0,2025-05-01
KNES386,Service Learning in Kinesiology,"Prerequisite: Must have completed three KNES core classes.
Restriction: Must be in a major within the SPHL-Kinesiology department; and must have earned a minimum of 75 credits; and must have permission from the Kinesiology department.
Additional information: Coaching days and times will vary by the community organization, and some locations may be off-campus.",202505,Kinesiology,Undergrad,1,Jay Goldstein,20,20,0,0,2025-05-01
KNES112,Fitness Conditioning,"Credit only granted for: KNES161N or KNES112.
Formerly: KNES161N.",202505,Kinesiology,Undergrad,1,Zoey Kearns,50,50,0,0,2025-05-01
KNES161T,Physical Education Activities: Coed; Yoga (Beginning),Attendance is required beginning the first day of class. Students must pay $40 instructional materials fee.,202505,Kinesiology,Undergrad,1,Kate Shin,30,30,0,0,2025-05-01
KNES498V,Special Topics in Kinesiology; Clinical Biomechanics: Musculoskeletal Injury,"Prerequisite: Minimum grade of C- in KNES300. Restriction: Must have earned a minimum of 75 credits.

This course will explore the mechanical bases of musculoskeletal injury to better understand the biomechanical mechanisms involved in causing the injury, the effect of injury on musculoskeletal tissue, and ultimately, based on our current knowledge, how injuries might be prevented.",202505,Kinesiology,Undergrad,1,Jae Kun Shim,35,35,0,0,2025-05-01
KNES601,Epidemiology of Physical Activity,"Prerequisite: KNES600; and must have completed an undergraduate statistics course (e.g., STAT100 or equivalent).",202505,Kinesiology,Grad,1,Michael Briggs,15,15,0,0,2025-05-01
KNES355,Sport Management,"Prerequisite: Minimum grade of C- in KNES287.
Restriction: Must be in a major within the SPHL-Kinesiology department; and must have earned a minimum of 75 credits.",202505,Kinesiology,Undergrad,1,Stephen McDaniel,35,35,0,0,2025-05-01
KNES621,Teaching Elementary Physical Education,"Restriction: Must be enrolled in Pre-K to 12 Physical Education Master of Education program.
Credit only granted for: KNES689V or KNES621.
Formerly: KNES689V.",202505,Kinesiology,Grad,1,Jason Semanoff,15,15,0,0,2025-05-01
KNES334,Adapted Physical Activity: Empowering People with Disabilities to Lead a Healthy and Active Lifestyle,"Prerequisite: KNES370; or students not in the Kinesiology major may contact the instructor for permission.
Restriction: Must have earned a minimum of 75 credits.",202505,Kinesiology,Undergrad,1,Ana Palla,35,34,1,0,2025-05-01
KNES226,The Cybernetic Human,"Credit only granted for: KNES289W OR KNES226.
Formerly: KNES289W.",202505,Kinesiology,Undergrad,1,Tim Kiemel,35,35,0,1,2025-05-01
KNES898,Pre-Candidacy Research,NA,202505,Kinesiology,Grad,2,Shannon Jette,40,40,0,0,2025-05-01
KNES131N,Physical Education Activities: Coed; Jogging (Beginning),Students must pay a $40 instructional materials fee.,202505,Kinesiology,Undergrad,1,Gabriella Wooden,75,75,0,0,2025-05-01
KNES498,Special Topics in Kinesiology; Special Topics in Kinesiology,NA,202505,Kinesiology,Undergrad,0,NA,0,0,0,0,2025-05-01
KNES899,Doctoral Dissertation Research,NA,202505,Kinesiology,Grad,0,NA,0,0,0,0,2025-05-01
KNES289,Topical Investigations,NA,202505,Kinesiology,Undergrad,0,NA,0,0,0,0,2025-05-01
KNES600,Kinesiology in Public Health,"A broad introduction to public health within the context of the discipline of kinesiology, focusing on furthering the understanding of the ways kinesiology contributes toward achieving the goals of public health.",202505,Kinesiology,Grad,1,Valerie Cholet,15,15,0,0,2025-05-01
KNES285,"History of Physical Culture, Sport, & Science in America","Restriction: Restricted to majors or non-majors with less than or equal to 60 credits.
Credit only granted for: KNES285 or KNES293.",202505,Kinesiology,Undergrad,1,Lauren Nowosatka,35,35,0,1,2025-05-01
KNES300,Biomechanics of Human Motion,"Prerequisite: Minimum grade of C- in BSCI201; and minimum grade of C- in MATH113 or higher.
Recommended: KNES265 or PHYS121.
Restriction: Must be in a major within SPHL-Kinesiology department.",202505,Kinesiology,Undergrad,1,Chinechebem Amechi,15,15,0,0,2025-05-01
KNES603,Research Methods in Kinesiology & Public Health,"Prerequisite: KNES600, KNES601, and KNES602.",202505,Kinesiology,Grad,1,Tim Werner,20,20,0,0,2025-05-01
KNES389K,Topical Investigations; Kinesiological Sciences Internship,Prerequisite: KNES major and relevant KNES major classes.,202505,Kinesiology,Undergrad,0,NA,0,0,0,0,2025-05-01
KNES789,Advanced Projects in Kinesiology,NA,202505,Kinesiology,Grad,0,NA,0,0,0,0,2025-05-01
KNES320,Physiological Basis of Physical Activity and Human Health,"Prerequisite: Minimum grade of C- in BSCI201 and BSCI202.
Restriction: Must be in Public Health Science program.
Credit only granted for: KNES360 or KNES320.",202505,Kinesiology,Undergrad,1,Steven Prior,16,16,0,0,2025-05-01
KNES360,Physiology of Exercise,"Prerequisite: Minimum grade of C- in BSCI201 and BSCI202; or permission of SPHL-Kinesiology department.
Restriction: Must be in one of the following programs (Kinesiology; Public Health Science).",202505,Kinesiology,Undergrad,1,Sushant Ranadive,16,16,0,0,2025-05-01
KNES462,Neural Basis of Human Movement,"Prerequisite: Minimum grade of C- in BSCI201, BSCI202, and KNES385; or permission of SPHL-Kinesiology department.
Restriction: Must have earned a minimum of 75 credits.",202505,Kinesiology,Undergrad,1,Rodolphe Gentili,35,35,0,0,2025-05-01
KNES120,Fitness Walking,"Credit only granted for: KNES120 or KNES120A.
Formerly: KNES120A.",202505,Kinesiology,Undergrad,1,Instructor: TBA,75,75,0,0,2025-05-01
KNES136,Beginning Golf,"Credit only granted for: KNES137N or KNES136.
Formerly: KNES137N.
Additional information: This course meets at the University of Maryland Golf Course.",202505,Kinesiology,Undergrad,1,Jeff Maynor,20,20,0,0,2025-05-01
KNES799,Master's Thesis Research,NA,202505,Kinesiology,Grad,0,NA,0,0,0,0,2025-05-01
KNES214,Science and Methods of Personal Fitness Instruction,"Credit only granted for: KNES214 or KNES210 and KNES211, or KNES210 and KNES212, or KNES289N.
Formerly: KNES210/KNES211, KNES210/KNES212, and KNES289N.",202505,Kinesiology,Undergrad,1,Tami Lee,25,25,0,1,2025-05-01
KNES385,Motor Control and Learning,"Prerequisite: Minimum grade of C- in BSCI201, and a minimum grade of C- in MATH113 or higher.
Recommended: KNES265 or PHYS121.
Restriction: Must be in a major within SPHL-Kinesiology department.",202505,Kinesiology,Undergrad,1,Rodolphe Gentili,15,15,0,0,2025-05-01
KNES346,Sport for Development,"Prerequisite: Must have earned a minimum grade of C- in KNES287.
Recommended: KNES485.
Restriction: Must be a major within the SPHL-Kinesiology department and must have earned a minimum of 75 credits.
Credit only granted for: KNES389D or KNES346.
Formerly: KNES389D.",202505,Kinesiology,Undergrad,1,Ronald Mower,35,35,0,0,2025-05-01
KNES350,The Psychology of Sports & Exercise,Restriction: Must have earned a minimum of 45 credits.,202505,Kinesiology,Undergrad,1,J Carson Smith,50,50,0,3,2025-05-01
KNES798,Internship in Physical Education/Sports Management,Restriction: Must be enrolled in PreK-12 Physical Education Master of Education program.,202505,Kinesiology,Grad,1,Cara Grant,15,15,0,0,2025-05-01
KNES389,Topical Investigations,NA,202505,Kinesiology,Undergrad,0,NA,0,0,0,2,2025-05-01
KNES389Y,Topical Investigations; Applications of Community Sports-based Youth Development,"In this hands-on team-based course, students will volunteer with a local community partner that promotes sports-based positive youth development (SBPYD). These community partners support populations that are traditionally underserved or marginalized and integrate strategies into the sport context to promote positive social outcomes. This course may have non standard meeting times and could require traveling off campus. For additional information and permission to enroll, please contact the Kinesiology department.",202505,Kinesiology,Undergrad,1,Jay Goldstein,20,20,0,0,2025-05-01
LARC160,Introduction to Landscape Architecture and Environmental Design,"History, theory, philosophy and current practice of the profession of landscape architecture. Explores the interactive relationship between humans and their environment by examining people's perceptions of and changing attitude towards the landscape, as well as, an examination of how these are related to ecological and cultural influences. Topics include urban, ecological, community and creative design.",202505,Landscape Architecture,Undergrad,2,Colleen Vacelet,40,40,0,0,2025-05-01
LARC489O,Special Topics in Landscape Architecture; Computer-Aided Design and Drafting (CADD): Urban Construction,NA,202505,Landscape Architecture,Undergrad,1,Boyoung Park,25,25,0,0,2025-05-01
LARC799,Master's Thesis Research,NA,202505,Landscape Architecture,Grad,0,NA,0,0,0,0,2025-05-01
LARC151,Urban Agriculture: Designing and Assessing Edible Landscapes,"Students will examine the growing development of urban agriculture and edible landscapes. Urban agriculture has seen a recent growth and interest in cities across the globe. From Paris to New York, from Baltimore to Detroit, urban agriculture is an emerging land use to address a variety of needs. Redevelopment, food deserts, community engagement and environmental justice are just some of the issues and topics that are connected to the recent growth of urban agriculture. This course will take a critical examination of urban agriculture's contribution to the food system, its input and outputs in the urban landscape, and the planning and design of urban agriculture and edible landscapes.",202505,Landscape Architecture,Undergrad,2,Sherry Russell,40,40,0,1,2025-05-01
LARC152,"Greening Cities: Who Wins, Who Loses, and Who Cares?","Credit only granted for: LARC152 or PLSC289I.
Formerly: PLSC289I.",202505,Landscape Architecture,Undergrad,1,David Myers,20,20,0,0,2025-05-01
LARC699,Independent Studies in Landscape and Architecture,NA,202505,Landscape Architecture,Grad,0,NA,0,0,0,0,2025-05-01
LARC162,"Environmental Justice: Same World, Different Built Environment","Environmental Justice will be explored in the context of the built environment. What unequal public built environmental threats exist? How can these threats be prevented or eliminated? Public schools, public parks, access to clean water, air pollution, tree coverage are among the built environments examined in the course.",202505,Landscape Architecture,Undergrad,1,Dora Cortez; Byoung-Suk Kweon,20,20,0,0,2025-05-01
LARC499,Independent Studies in Landscape Architecture,NA,202505,Landscape Architecture,Undergrad,0,NA,0,0,0,0,2025-05-01
CMSC320,Introduction to Data Science,"Prerequisite: Minimum grade of C- in CMSC216 and CMSC250.
Restriction: Permission of CMNS-Computer Science department.
Credit only granted for: CMSC320, DATA320 or STAT426.",202505,Computer Science,Undergrad,1,Fardina Alam,95,16,79,0,2025-05-01
CMSC475,Combinatorics and Graph Theory,"Prerequisite: 1 course with a minimum grade of C- from (MATH240, MATH341, MATH461); and 1 course with a minimum grade of C- from (MATH241, MATH340). And permission of CMNS-Computer Science department; or permission of CMNS-Mathematics department.
Cross-listed with MATH475 .",202505,Computer Science,Undergrad,1,Terence Long,30,23,7,1,2025-05-01
CMSC422,Introduction to Machine Learning,"Prerequisite: Minimum grade of C- in CMSC320, CMSC330, and CMSC351; and 1 course with a minimum grade of C- from (MATH240, MATH341, MATH461); and permission of CMNS-Computer Science department.",202505,Computer Science,Undergrad,1,Mohammad Nayeem Teli,85,60,25,0,2025-05-01
CMSC799,Master's Thesis Research,NA,202505,Computer Science,Grad,0,NA,0,0,0,0,2025-05-01
CMSC330,Organization of Programming Languages,"Prerequisite: Minimum grade of C- in CMSC250 and CMSC216.
Restriction: Must be in a major within the CMNS-Computer Science department; or must be in the Computer Science Minor program; or must be in Engineering: Computer program; and Permission of CMSC - Computer Science department.",202505,Computer Science,Undergrad,1,Anwar Mamat,85,11,74,0,2025-05-01
CMSC131,Object-Oriented Programming I,"Corequisite: MATH140.
Credit only granted for: CMSC131, CMSC133 or CMSC141.",202505,Computer Science,Undergrad,1,Nora Burkhauser,70,64,6,1,2025-05-01
CMSC351,Algorithms,"Prerequisite: Minimum grade of C- in CMSC250 and CMSC216.
Restriction: Must be in a major within the CMNS-Computer Science department; or must be in Engineering: Computer program; or must be in the Computer Science Minor program; and Permission from the CMSC - Computer Science department.",202505,Computer Science,Undergrad,1,Justin Wyss-Gallifent,150,51,99,1,2025-05-01
CMSC425,Game Programming,"Prerequisite: Minimum grade of C- in CMSC330 and CMSC351.
Restriction: Permission of CMNS-Computer Science department.",202505,Computer Science,Undergrad,1,Stevens Miller,40,36,4,0,2025-05-01
CMSC798,Master's Non-Thesis Research,NA,202505,Computer Science,Grad,0,NA,0,0,0,0,2025-05-01
CMSC430,Introduction to Compilers,"Prerequisite: Minimum grade of C- in CMSC330 and CMSC351; and permission of CMNS-Computer Science department. Or must be in the (Computer Science (Doctoral), Computer Science (Master's)) program.",202505,Computer Science,Undergrad,1,Anwar Mamat,85,61,24,0,2025-05-01
CMSC216,Introduction to Computer Systems,"Prerequisite: Minimum grade of C- in CMSC132; and minimum grade of C- in MATH141.
Restriction: Must be in a major within the CMNS-Computer Science department; or must be in Engineering: Computer program; or must be in the Computer Science Minor program; and Permission of CMSC - Computer Science department.",202505,Computer Science,Undergrad,1,Nelson Padua-Perez,85,67,18,0,2025-05-01
CMSC411,Computer Systems Architecture,"Prerequisite: Minimum grade of C- in CMSC330; or must be in the (Computer Science (Doctoral), Computer Science (Master's)) program.
Restriction: Permission of CMNS-Computer Science department.
Credit only granted for: ENEE446 or CMSC411.",202505,Computer Science,Undergrad,1,Ilchul Yoon,40,35,5,0,2025-05-01
CMSC132,Object-Oriented Programming II,"Prerequisite: Minimum grade of C- in CMSC131; or must have earned a score of 5 on the A Java AP exam; or must have earned a satisfactory score on the departmental placement exam; and minimum grade of C- in MATH140.
Credit only granted for: CMSC132 or CMSC142.",202505,Computer Science,Undergrad,1,Pedram Sadeghian,85,57,28,0,2025-05-01
CMSC898,Pre-Candidacy Research,NA,202505,Computer Science,Grad,0,NA,0,0,0,0,2025-05-01
CMSC436,Programming Handheld Systems,"Prerequisite: Minimum grade of C- in CMSC330 and CMSC351; or must be in the (Computer Science (Doctoral), Computer Science (Master's)) program.
Restriction: Permission of CMNS-Computer Science department.",202505,Computer Science,Undergrad,1,Herve Franceschi,50,38,12,0,2025-05-01
CMSC335,Web Application Development with JavaScript,"Prerequisite: Minimum grade of C- in CMSC216 and CMSC250.
Restriction: Permission of CMNS-Computer Science Department.
Credit only granted for: CMSC389N or CMSC335.
Formerly: CMSC389N.",202505,Computer Science,Undergrad,1,Alan Sussman,85,64,21,0,2025-05-01
CMSC460,Computational Methods,"Prerequisite: 1 course with a minimum grade of C- from (MATH240, MATH341, MATH461); and 1 course with a minimum grade of C- from (MATH241, MATH340); and 1 course with a minimum grade of C- from (CMSC106, CMSC131); and minimum grade of C- in MATH246.
Cross-listed with: AMSC460.
Credit only granted for: AMSC460, AMSC466, CMSC460, or CMSC466.",202505,Computer Science,Undergrad,1,Stefan Doboszczak,30,11,19,2,2025-05-01
CMSC899,Doctoral Dissertation Research,NA,202505,Computer Science,Grad,0,NA,0,0,0,0,2025-05-01
CMSC421,Introduction to Artificial Intelligence,"Prerequisite: Minimum grade of C- in CMSC351 and CMSC330; and permission of CMNS-Computer Science department. Or must be in the (Computer Science (Doctoral), Computer Science (Master's)) program.",202505,Computer Science,Undergrad,1,Mohammad Nayeem Teli,85,50,35,2,2025-05-01
CMSC250,Discrete Structures,"Prerequisite: Minimum grade of C- in CMSC131; and minimum grade of C- in MATH141.
Restriction: Must be in a major within the CMNS-Computer Science department; or must be in Engineering: Computer program; or must be in the Computer Science Minor program; and Permissions of CMSC - Computer Science department.",202505,Computer Science,Undergrad,1,Fawzi Emad,80,70,10,1,2025-05-01
CLFS619C,Special Topics in Chemistry; Chemical Biology,Must be in the Master of Chemical and Life Sciences program. All other graduate students must request permission. Contact exst@umd.edu. Golden ID students are not eligible for this course.,202505,Chemical and Life Sciences,Grad,1,Marjan Alaghmand,20,20,0,0,2025-05-01
CLFS608A,Seminar in Current Topics in Chemical and Life Science; Independent Research,Contact Dr. Joelle Presson (mclfs@umd.edu) to establish a mentor and then contact exst@umd.edu to register. Golden ID students are not eligible for this course.,202505,Chemical and Life Sciences,Grad,0,NA,0,0,0,0,2025-05-01
CLFS725,Experimental Design,"Credit only granted for: LFSC710, LFSC719, or LFSC725.
Formerly: LFSC719.",202505,Chemical and Life Sciences,Grad,2,Bretton Kent,35,35,0,0,2025-05-01
CLFS608,Seminar in Current Topics in Chemical and Life Science; Scholarly Paper,Contact Dr. Joelle Presson (mclfs@umd.edu) to establish a mentor and then contact exst@umd.edu to register. Golden ID students are not eligible for this course.,202505,Chemical and Life Sciences,Grad,0,NA,0,0,0,0,2025-05-01
CLFS609E,Special Topics; Immunology,Must be in the Master of Chemical and Life Sciences program. All other graduate students must request permission. Contact exst@umd.edu. Golden ID students are not eligible for this course.,202505,Chemical and Life Sciences,Grad,2,Kenneth Frauwirth,35,35,0,0,2025-05-01
BCHM463,Biochemistry of Physiology,"Prerequisite: Minimum grade of C- in CHEM271 and CHEM272; or minimum grade of C- in CHEM276 and CHEM277.
Credit only granted for: BCHM461, BCHM462 or BCHM463.",202505,Biochemistry,Undergrad,1,Christopher Capp,36,14,22,0,2025-05-01
BCHM799,Master's Thesis Research,NA,202505,Biochemistry,Grad,0,NA,0,0,0,0,2025-05-01
BCHM699,Special Problems in Biochemistry,NA,202505,Biochemistry,Grad,0,NA,0,0,0,0,2025-05-01
BCHM461,Biochemistry I,"Prerequisite: Minimum grade of C- in CHEM271 and CHEM272; or minimum grade of C- in CHEM276 and CHEM277.
Credit only granted for: BCHM461 or BCHM463.",202505,Biochemistry,Undergrad,1,Bonnie Dixon,55,43,12,2,2025-05-01
BCHM898,Pre-Candidacy Research,NA,202505,Biochemistry,Grad,0,NA,0,0,0,0,2025-05-01
BCHM899,Doctoral Dissertation Research,NA,202505,Biochemistry,Grad,0,NA,0,0,0,0,2025-05-01
ARHU386,Experiential Learning,"Prerequisite: Permission of ARHU-College of Arts & Humanities.
Restriction: Junior standing or higher.",202505,Arts and Humanities,Undergrad,6,Susan Miller; Jeffrey Kodis; Paula Nadler,50,49,1,0,2025-05-01
ARHU489,Advanced Internship Practicum in ARHU,NA,202505,Arts and Humanities,Undergrad,4,Paula Nadler,20,20,0,0,2025-05-01
ARHU338,Undergraduate Teaching Assistantship in a Living Learning Program,NA,202505,Arts and Humanities,Undergrad,1,Oludolapo Demuren,10,10,0,0,2025-05-01
ARHU230,"Introduction to Humanities, Health, and Medicine","Restriction: Permission of ARHU-English Department.
Cross-listed with: ENGL254, HIST219N, WGSS230.
Credit only granted for: ARHU230 , ENGL289C, ENGL254, ARHU298A, HIST219N, or WGSS230.",202505,Arts and Humanities,Undergrad,2,Robert Lucci; Daniel Richter,40,20,20,0,2025-05-01
ARHU271,Creative Writing Cross-Cultural Perspectives in Poetry and Fiction,"Credit only granted for: ARHU298J or ARHU271.
Formerly: ARHU298J.",202505,Arts and Humanities,Undergrad,2,Oludolapo Demuren,17,13,4,0,2025-05-01
ARHU286,Experiential Learning,"Prerequisite: Permission of ARHU-College of Arts & Humanities.
Restriction: Minimum cumulative GPA of 2.5; and must be in a major or minor in ARHU - College of Arts and Humanities.",202505,Arts and Humanities,Undergrad,4,Jeffrey Kodis; Paula Nadler,20,20,0,0,2025-05-01
ARHU486,Internship Practicum in Arts and Humanities,"Prerequisite: Have completed previous internship at U of MD.
Restriction: Must be in a major in ARHU-College of Arts & Humanities; and permission of ARHU-College of Arts & Humanities; and minimum cumulative GPA of 2.5; and must have earned a minimum of 60 credits; and completed 12 credits at U of MD.",202505,Arts and Humanities,Undergrad,4,Jeffrey Kodis; Paula Nadler,35,35,0,0,2025-05-01
BMGT899,Doctoral Dissertation Research,Contact Graduate Program Director to make arrangements.,202505,Business and Management,Grad,0,NA,0,0,0,0,2025-05-01
BMGT495,Strategic Management,"A case-based course where students learn to play the role of the ""strategic manager"" who defines the scope of its business operations and, within the chosen scope, how the firm will compete against rivals. This course focuses on how a firm can both formulate effective business-level and corporate-level strategies to achieve competitive advantage and earn above average profits.",202505,Business and Management,Undergrad,2,David Waguespack,60,0,60,13,2025-05-01
BMGT380,Business Law I,"Legal aspects of business relationships. Examination of torts and business crimes, contracts and agency. The law of personal property and bailment relationships. Survey of public policy issues.",202505,Business and Management,Undergrad,3,Justin Reyna,120,0,120,23,2025-05-01
BMGT230,Business Statistics,"Prerequisite: MATH113 or MATH115; or must have math eligibility of MATH120 or higher.
Restriction: Must not have completed ENCE302, ENME392, STAT400, BMGT231, or ENEE324.",202505,Business and Management,Undergrad,2,Liangzi Zhu; Jiacong Bao,70,38,32,7,2025-05-01
BMGT898,Pre-Candidacy Research,NA,202505,Business and Management,Grad,0,NA,0,0,0,0,2025-05-01
BMGT372,Introduction to Logistics and Supply Chain Management,Credit only granted for: BMGT375 or BMGT372.,202505,Business and Management,Undergrad,1,Humberto Coronado,40,12,28,7,2025-05-01
BMGT364,Managing People and Organizations,"An introduction to selected aspects of human behavior in organizations generally known as organizational behavior (OB). This course is designed to help students develop systematic and fundamental understanding of people and their behaviors in organizations, as well as useful abilities and skills required to effectively and ethically manage various individual, interpersonal, group, and organization-level processes.",202505,Business and Management,Undergrad,1,Jinyoung Sohn,42,10,32,4,2025-05-01
BMGT221,Principles of Accounting II,Prerequisite: BMGT220.,202505,Business and Management,Undergrad,1,Instructor: TBA,45,22,23,6,2025-05-01
BMGT220,Principles of Accounting I,Basic theory and techniques of contemporary financial accounting. Includes the accounting cycle and the preparation of financial statements for single owner and partnership forms of business organizations operating as service companies or merchandisers.,202505,Business and Management,Undergrad,1,Paul Lee,45,18,27,5,2025-05-01
BMGT373,Supply Chain Management Internship,"Prerequisite: BMGT370 or BMGT372.
Restriction: Permission of BMGT-Robert H. Smith School of Business.",202505,Business and Management,Undergrad,1,Ruifeng Wang,20,19,1,0,2025-05-01
BMGT099,Internship Seminar,NA,202505,Business and Management,Undergrad,1,Timothy Travers,200,191,9,0,2025-05-01
BMGT386,General Business Internship,Restriction: Permission of BMGT-Robert H. Smith School of Business; and must be in a major in BMGT-Robert H. Smith School of Business.,202505,Business and Management,Undergrad,2,Ruifeng Wang,40,28,12,0,2025-05-01
BMGT289I,Why Good Managers Make Bad Decisions,"This course provides an overview of the concepts, approaches, and vocabulary of evidence-based management (EBM) and provides an understanding of how experts in many disciplines can employ evidenced based decision making. EBM is an emerging movement in business to explicitly use the current best information in management decision making with special emphasis on relevant scientific findings and unbiased organizational facts. The course stresses how individuals practicing EBM learn how to rethink their approaches to data and knowledge in order to make more effective decisions.",202505,Business and Management,Undergrad,2,Jeff Miller,50,34,16,1,2025-05-01
BMGT110,Introduction to the Business Value Chain,"Students are provided with an introduction to the business value chain with an emphasis on inter-organizational and intra-organizational coordination of core business processes. Emphasis is on cross-functional integration and the efficient and effective management of core processes with an emphasis on marketing, operations and supply chain management.",202505,Business and Management,Undergrad,1,Jeff Miller,45,41,4,14,2025-05-01
BMGT350,Marketing Principles and Organization,Recommended: ECON200.,202505,Business and Management,Undergrad,1,Roxanne Lefkoff,40,11,29,6,2025-05-01
BMGT262,The Enterprising Leader,"Designed to help students develop their leadership skills in order to identify their personal and professional purpose with an entrepreneurial mindset, and create strategies that will help them develop their abilities and achieve their aspirations by collaborating within teams and organizations. Students will apply insights from recent scholarship in entrepreneurship, leadership and strategic management to themselves in order to identify solutions to problems they find meaningful to solve in their own world. This self-discovery course will introduce students to the ""CEO of ME, Inc."" framework and tools such as the strategic initiatives matrix and business model canvas that they can use to help guide the choices that lie ahead, and develop collaborative, win-win relationships. In doing so, students will learn how to unlock the value of business in society and develop entrepreneurial and leadership skills that enable personal happiness and upward mobility.",202505,Business and Management,Undergrad,2,Margaret Malewski; Frank Goertner,72,25,47,4,2025-05-01
BMGT326,Accounting Systems,Prerequisite: BMGT221; and (BMGT201 or BMGT301).,202505,Business and Management,Undergrad,1,Jingyu Zhang,40,25,15,2,2025-05-01
BMGT828,Independent Study in Business and Management,By permission only of the Graduate Director.,202505,Business and Management,Grad,0,NA,0,0,0,0,2025-05-01
BMGT301,Introduction to Information Systems,"Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.
Additional information: CMSC majors will not receive credit for this course towards their upper level concentration in their CMSC major. All BMGT majors, including students who are a double major in CMSC, must complete BMGT301 for their BMGT degree.",202505,Business and Management,Undergrad,1,Hanwen Shi,40,0,40,1,2025-05-01
BMGT340,Business Finance,Prerequisite: BMGT220; and (BMGT231 or BMGT230).,202505,Business and Management,Undergrad,1,Apoorva Javadekar,60,0,60,13,2025-05-01
BMGT357,Marketing Internship,"Prerequisite: BMGT350.
Restriction: Permission of BMGT-Robert H. Smith School of Business; and must be in a major in BMGT-Robert H. Smith School of Business.",202505,Business and Management,Undergrad,1,Jeffrey Lawrence,25,18,7,1,2025-05-01
BMGT488B,"Special Topics in Logistics, Business, and Public Policy; The Business of Music",NA,202505,Business and Management,Undergrad,1,Jeffrey Mund,40,37,3,0,2025-05-01
BMGT398,Individual Study in Business and Management,NA,202505,Business and Management,Undergrad,0,NA,0,0,0,3,2025-05-01
ECON644,Empirical Analysis II: Introduction to Economic Models,Prerequisite: ECON643.,202505,Economics,Grad,2,Maksim Belenkiy; Razvan Vlaicu,46,37,9,0,2025-05-01
ECON306,Intermediate Microeconomic Theory & Policy,"Prerequisite: Minimum grade of C- in ECON200 and ECON201; and 1 course with a minimum grade of C- from (MATH120, MATH130, MATH136, MATH140).
Credit only granted for: ECON306, ECON326, AREC489M, or AREC326.",202505,Economics,Undergrad,2,Satyaki Sensarma; Willie Dong,100,74,26,21,2025-05-01
ECON326,Intermediate Microeconomic Analysis,"Prerequisite: Minimum grade of C- in ECON200 and ECON201; and minimum grade of C- in ECON300 or (MATH241 and any statistics course).
Restriction: Must be in one of the following programs (Economics Bachelor of Science; Economics minor).
Credit only granted for: ECON306, ECON326, or AREC326.",202505,Economics,Undergrad,1,Yujin Lee,35,29,6,15,2025-05-01
ECON799,Master's Thesis Research,NA,202505,Economics,Grad,0,NA,0,0,0,0,2025-05-01
ECON330,Money and Banking,Prerequisite: Minimum grade of C- in ECON200 and ECON201.,202505,Economics,Undergrad,2,Matilde Angarita Serrano; Muhammad Zargham Aslam Khan,110,83,27,13,2025-05-01
ECON672,Program Analysis and Evaluation,Prerequisite: ECON641 and ECON645.,202505,Economics,Grad,1,Instructor: TBA,23,20,3,1,2025-05-01
ECON465,Health Economics,"Prerequisite: 1 course with a minimum grade of C- from (ECON306, ECON326); and 1 course with a minimum grade of C- from (ECON230, BMGT230, ECON321, STAT401).
Restriction: Must be in one of the following programs (Economics Bachelor of Arts; Economics Bachelor of Science; Economics minor; Social Data Science-Economics).
Jointly offered with: ECON671.
Credit only granted for: ECON465 or ECON671.",202505,Economics,Undergrad,1,Liam Puknys,35,28,7,2,2025-05-01
ECON455,Economics of Education Policy,"Prerequisite: 1 course with a minimum grade of C- from (ECON306, ECON326); and 1 course with a minimum grade of C- from (ECON230, BMGT230, ECON321).
Restriction: Must be in one of the following programs (Economics Bachelor of Arts; Economics minor; Social Data Science-Economics).
Credit only granted for: ECON468E or ECON455.
Formerly: ECON468E.",202505,Economics,Undergrad,1,Shirley Redroban Trujillo,35,21,14,4,2025-05-01
