id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count,term_cleaned
NACS798,Master's Non-Thesis Research,NA,202508,Neuroscience & Cognitive Science,Grad,0,NA,0,0,0,0,2025-08-01
NACS728M,Selected Topics in Neuroscience and Cognitive Science; Grant Writing,"Instruction in grant-writing skill, introduction to resources, discussions on how to make your grant competitive, and insight into the review process. The goal will be to have each participant submit an NRSA.",202508,Neuroscience & Cognitive Science,Grad,1,Joo Yun Jun,14,4,10,1,2025-08-01
NACS640,Foundational Readings Seminar,"Restriction: Permission of instructor; and must be in Neurosciences and Cognitive Sciences (Doctoral) program.
Credit only granted for: NACS640 or NACS728R.
Formerly: NACS728R.",202508,Neuroscience & Cognitive Science,Grad,1,Hyuk Oh,12,12,0,0,2025-08-01
NACS898,Pre-Candidacy Research,NA,202508,Neuroscience & Cognitive Science,Grad,0,NA,0,0,0,0,2025-08-01
NACS899,Doctoral Dissertation Research,NA,202508,Neuroscience & Cognitive Science,Grad,0,NA,0,0,0,0,2025-08-01
NACS641,Introduction to Neurosciences,Restriction: Permission of instructor.,202508,Neuroscience & Cognitive Science,Grad,1,Jens Herberholz,20,18,2,0,2025-08-01
BIOM301,Introduction to Biometrics,Prerequisite: MATH113 or MATH115.,202508,Biometrics,Undergrad,7,Christine Hakenkamp,196,78,118,7,2025-08-01
BIOM688A,Topics in Biometrics; Consulting Experience in Biometrics,NA,202508,Biometrics,Grad,0,NA,0,0,0,0,2025-08-01
BIOM405,Computer Applications in Biometrics,An introduction to computer applications for data analysis. This is equivalent to the computer lab of 601 and is required for students that have taken BIOM301 and BIOM402 and wish to go directly into BIOM602.,202508,Biometrics,Undergrad,1,Li Ma,5,5,0,0,2025-08-01
BIOM601,Biostatistics I,"Prerequisite: BIOM301 or STAT464; or students who have taken courses with comparable content may contact the department.
Credit only granted for: BIOM401 or BIOM601.",202508,Biometrics,Grad,3,Li Ma,85,85,0,2,2025-08-01
BIOM698,Special Problems in Biometrics,NA,202508,Biometrics,Grad,0,NA,0,0,0,0,2025-08-01
CPSA200,College Park Scholars: Arts Second-Year Colloquium I,"Prerequisite: CPSA101.
Restriction: Students must be matriculated into the College Park Scholars Arts (CPSA) program.
Additional information: When paired with successful completion of CPSA 240, 250 or 260, students will earn General Education Scholarship-in-Practice credit.",202508,College Park Scholars-Arts,Undergrad,1,Heather-Erin Bremenstuhl; Harold Burgess,75,67,8,0,2025-08-01
CPSA149,College Park Scholars: Arts Service-Learning Outreach,NA,202508,College Park Scholars-Arts,Undergrad,1,Harold Burgess,10,10,0,0,2025-08-01
CPSA100,College Park Scholars: Arts First-Year Colloquium I,Restriction: Students must be matriculated into the College Park Scholars Arts (CPSA) program.,202508,College Park Scholars-Arts,Undergrad,1,Heather-Erin Bremenstuhl; Harold Burgess,75,75,0,0,2025-08-01
CPSF100,College Park Scholars: Life Sciences First-Year Colloquium l,Restriction: Students must be enrolled in the College Park Scholars Life Sciences (CPSF) program.,202508,College Park Scholars-Life Sciences,Undergrad,1,Nicholas Fletcher,75,75,0,0,2025-08-01
CPSF200,College Park Scholars: Life Sciences Second-Year Colloquium,"Prerequisite: CPSF101.
Restriction: Must be in the College Park Scholars Life Sciences program.
Credit only granted for: CPSF200 or CPSP218L.
Formerly: CPSP218L.",202508,College Park Scholars-Life Sciences,Undergrad,1,Nicholas Fletcher,75,74,1,0,2025-08-01
BMIN345,Foundations of Financial Management for Non Business Majors,"Prerequisite: BMIN210, BMGT210 or BMGT220.
Restriction: Must not have completed BMGT340; and must not be a major in the R.H. Smith School of Business.
Credit only granted for: BMIN345, BMGT345 or BMGT340.
Formerly: BMGT345.
Additional information: Course does not apply to a Smith School degree. BMGT340 may substitute for BMIN345.",202508,General Business Minor,Undergrad,1,Michael Padhi,189,76,113,0,2025-08-01
BMIN305,Foundations of Information Systems for Non-Business Majors,"Restriction: Must not have completed BMGT301; and must not be a major in the Robert H. Smith School of Business.
Credit only granted for: BMIN305 or BMGT301.
Additional information: Course does not apply to a Robert H. Smith School of Business degree. BMGT301 may substitute for BMIN305.",202508,General Business Minor,Undergrad,1,Tejwansh Anand,162,146,16,0,2025-08-01
BMIN375,Supply Chain Management for Non Business Majors,"Restriction: Must not have completed BMGT372; and must not be a major in the Robert H. Smith School of Business.
Credit only granted for: BMIN375, BMGT375 or BMGT372.
Formerly: BMGT375.
Additional information: Course does not apply to a Smith School degree. Course may be substituted by BMGT372 for General Business minor students only.",202508,General Business Minor,Undergrad,1,Leland Gardner,162,61,101,0,2025-08-01
BMIN355,Foundations of Marketing for Non Business Majors,"Restriction: Must not have completed BMGT350; and must not be a major in the R.H. Smith School of Business.
Credit only granted for: BMIN355, BMGT355 or BMGT350.
Formerly: BMGT355.
Additional information: Course does not apply to a Smith School degree. BMGT350 may substitute for BMIN355.",202508,General Business Minor,Undergrad,2,Idil Yaveroglu,360,270,90,0,2025-08-01
BMIN210,Foundations of Accounting for Non Business Majors,"Restriction: Must not have completed BMGT221; and must not be a major in the Robert H. Smith School of Business.
Credit only granted for: (BMGT220 and BMGT221), BMGT210 or BMIN210.
Formerly: BMGT210.
Additional information: Does not apply to a Smith School degree. Students pursuing a Smith School minor who have completed both BMGT220 and BMGT221 may substitute these courses for BMIN210. Credit will not be given for both BMIN210 and the combination of BMGT220 and BMGT221.",202508,General Business Minor,Undergrad,2,Darlene Dennison,324,278,46,0,2025-08-01
BMIN395,Principles of Management for Non Business Majors,"Restriction: Must not have completed BMGT364; and must not be a major in the Robert H. Smith School of Business.
Credit only granted for: BMIN395, BMGT395 or BMGT364.
Formerly: BMGT395.
Additional information: Course does not apply to a Smith School degree. Course may be substituted by BMGT364 for General Business minor students only.",202508,General Business Minor,Undergrad,1,Nicole Coomber,180,113,67,0,2025-08-01
CLAS180,Discovering the World of Ancient Greece,"An exploration of the cultural traits and developments of ancient Greek civilization and its forerunners, from the Bronze Age Mycenaeans and Minoans, through the rise of the classical Greek city-states, to the expansion of Greek cultural influence in the wake of the conquests of Alexander the Great. Drawing upon the evidence of the archaeological remains as well as ancient historical and literary documents, students gain a basic familiarity with the principal monuments and artifacts of classical Greek civilization, the various institutions and values that characterized the Greeks, and the significant historical events that transformed the culture over the course of antiquity.",202508,Classics,Undergrad,1,Jorge Bravo,35,26,9,0,2025-08-01
CLAS499,Independent Study in Classical Languages and Literatures,NA,202508,Classics,Undergrad,0,NA,0,0,0,0,2025-08-01
CLAS305,Archaeological Methods and Practice,"Prerequisite: ANTH240, ARTH200, CLAS180, or CLAS190.
Cross-listed with: ANTH305, ARTH305, JWST319Y.
Credit only granted for: ANTH305, ARTH305, CLAS305, or JWST319Y.",202508,Classics,Undergrad,1,George Hambrecht,35,28,7,0,2025-08-01
CLAS312,The Modernity of Athenian Democracy,"Examines the question of how Ancient Greek thought can be a tool for facing the challenges of the modern world. Topics such as political participation and engagement in politics, lawfulness and justice, freedom and autonomy, democracy and civic responsibility are found at the core of Ancient Greek thought. In addition to these topics, the course explores, through the teachings of ancient Greek philosophers, historians, and poets, the questions of virtue and happiness at a personal level and the pursuit of happiness at the societal level. Love and friendship are necessary virtues to shape a harmonious and prosperous polis. By studying selected excerpts from the primary sources of Ancient Greek literature in translation, the course defines the core values of democratic society from the viewpoint of the Greeks.",202508,Classics,Undergrad,1,Polyvia Parara,35,31,4,1,2025-08-01
CLAS274,What is Romance?,What is romance? This course approaches the question by reading ancient Greek romance novels in tandem with works inspired by them from a range of times and places. We will attempt to identify which traits define romance in a society and how romance narratives change in translation and adaptation.,202508,Classics,Undergrad,6,Katherine Wasdin,12,2,10,0,2025-08-01
CLAS310,Ancient Greek and Roman Philosophy,"Prerequisite: Must have completed 6 credits in philosophy or classics.
Cross-listed with: PHIL310, PHPE308Y.
Credit only granted for: PHIL310, CLAS310, or PHPE308Y.",202508,Classics,Undergrad,3,Rachel Singpurwalla,60,46,14,0,2025-08-01
CLAS170,Ancient Myths and Modern Lives,"Cross-listed with: RELS170.
Credit only granted for: CLAS170 or RELS170.
Additional information: This course cannot be taken for language credit.",202508,Classics,Undergrad,13,Kathleen Garland; Chelsea Stolt; Chiara Graf,114,90,24,0,2025-08-01
CLAS340,Ancient Slavery and its American Impacts,"Cross-listed with: HIST339J.
Credit only granted for: CLAS340 or HIST339J.",202508,Classics,Undergrad,1,Katherine Wasdin,35,26,9,0,2025-08-01
ENRE489,Special Topics in Reliability Engineering,NA,202508,Reliability Engineering,Undergrad,0,NA,0,0,0,1,2025-08-01
ENRE600,Fundamentals of Failure Mechanisms,"Restriction: Permission of ENGR-Mechanical Engineering.
Cross-listed with: ENMA626.
Credit only granted for: ENMA626, ENMA698M, ENMA698R, or ENRE600.",202508,Reliability Engineering,Grad,3,Abhijit Dasgupta,53,51,2,1,2025-08-01
ENRE641,Probabilistic Physics of Failure and Accelerated Testing,Models for life testing at constant stress. Graphical and analytical methods. Test plans for accelerated testing. Competing failure modes and size effects. Models and data analyses for step and time varying stresses. Optimizing of test plans.,202508,Reliability Engineering,Grad,3,Mohammad Modarres,43,42,1,0,2025-08-01
ENRE899,Doctoral Dissertation Research,NA,202508,Reliability Engineering,Grad,0,NA,0,0,0,0,2025-08-01
ENRE898,Pre-Candidacy Research,NA,202508,Reliability Engineering,Grad,0,NA,0,0,0,0,2025-08-01
ENRE602,Principles of Reliability Analysis,"Principal methods of reliability analysis, including fault tree and reliability block diagrams; Failure Mode and Effects Analysis (FMEA); event tree construction and evaluation; reliability data collection and analysis; methods of modeling systems for reliability analysis. Focus on problems related to process industries, fossil-fueled power plant availability, and other systems of concern to engineers.",202508,Reliability Engineering,Grad,3,Katrina Groth,45,45,0,1,2025-08-01
ENRE648M,Special Problems in Reliability Engineering; Risk Analysis in Engineering and Economics,"Cross-listed with ENCE489L, ENCE620, and ENSE698R. Credit only granted for ENCE489L, ENCE620, ENRE648M, or ENSE698R.",202508,Reliability Engineering,Grad,1,Bilal Ayyub,20,19,1,1,2025-08-01
ENRE645,Human Reliability Analysis,"Methods of solving practical human reliability problems, cognitive and behavioral modeling, task analysis, performance shaping factors, error classification, distribution of human performance and uncertainty bounds, sources of human error probability data, human error risk mitigation, examples and case studies.",202508,Reliability Engineering,Grad,3,Yunfei Zhao,35,33,2,2,2025-08-01
ENRE648J,Special Problems in Reliability Engineering; Application of AI in Reliability: Prognostics and Systems Health Management (PHM),NA,202508,Reliability Engineering,Grad,3,Michael Pecht; Jay Lee; Michael Azarian,3,3,0,0,2025-08-01
ENRE648,Special Problems in Reliability Engineering,NA,202508,Reliability Engineering,Grad,0,NA,0,0,0,2,2025-08-01
ENRE799,Master's Thesis Research,NA,202508,Reliability Engineering,Grad,0,NA,0,0,0,0,2025-08-01
THET386,Experiential Learning,"Restriction: Junior standing or higher; and permission of ARHU-School of Theatre, Dance & Performance Studies department.",202508,Theatre,Undergrad,20,Misha Kachman; Lisa Nathans; Instructor: TBA; Jennifer Schwartz,98,98,0,0,2025-08-01
THET447,Technologies of Japanese Performance,"Cross-listed with: JAPN447.
Credit only granted for: THET447 or JAPN447.",202508,Theatre,Undergrad,1,Jyana Browne,20,15,5,0,2025-08-01
THET390,History of Theatre I,"Prerequisite: Permission of ARHU-School of Theatre, Dance & Performance Studies department.",202508,Theatre,Undergrad,1,Instructor: TBA,25,17,8,0,2025-08-01
THET471,Design Studio in Scenery,"Prerequisite: THET371; and permission of ARHU-School of Theatre, Dance & Performance Studies department.
Jointly offered with THET639. Credit only granted for: THET471 or THET639.",202508,Theatre,Undergrad,1,Misha Kachman,2,2,0,0,2025-08-01
THET888,Doctoral Practicum in Theatre,NA,202508,Theatre,Grad,0,NA,0,0,0,0,2025-08-01
THET670,Period Style for the Theatre: Fashion and Decor,"Recommended: THET600.
Jointly offered with: THET475.
Credit only granted for: THET475 or THET670.",202508,Theatre,Grad,1,Instructor: TBA,12,12,0,0,2025-08-01
THET669I,Independent Study; Sound Design,NA,202508,Theatre,Grad,1,Samuel Crawford,3,3,0,0,2025-08-01
THET889,Doctoral Tutorial in Theatre and Performance Studies,NA,202508,Theatre,Grad,0,NA,0,0,0,0,2025-08-01
THET608E,"Seminar: Theory and Performance Studies; Performing the Middle East: History, Politics, and Aesthetics","Cross-listed with THET408E and PERS498R. Credit only granted for THET408E, PERS498R, or THET608E.

This seminar examines the evolving aesthetics, sociopolitical engagements, and transnational collaborations of theatre and performance in the Middle East. We explore theatrical experimentations and revised historiographies within shifting contexts and trajectories. Readings include historical texts, dramatic literature, and critical scholarship, complemented by archival materials and performance recordings.",202508,Theatre,Grad,1,Marjan Moosavi,12,11,1,0,2025-08-01
THET606,Teaching Theatre,"Strategies and materials for teaching a typical introductory course in theatre, with emphasis on specific problems of classroom instruction (e.g., creating a supportive climate, promoting active learning by students, constructing appropriate tests, adapting methods to content, and resolving discipline problems).",202508,Theatre,Grad,1,Crystal Davis,18,18,0,0,2025-08-01
THET477,Design Studio in Lighting,"Prerequisite: THET377; and permission of ARHU-School of Theatre, Dance & Performance Studies department.
Jointly offered with THET659. Credit only granted for: THET477 or THET659.",202508,Theatre,Undergrad,1,Amith Chandrashaker,3,1,2,0,2025-08-01
THET898,Pre-Candidacy Research,NA,202508,Theatre,Grad,0,NA,0,0,0,0,2025-08-01
THET608N,Seminar: Theory and Performance Studies; African American Theatre History,NA,202508,Theatre,Grad,1,Faedra Carpenter,10,10,0,0,2025-08-01
THET228A,Special Topics in Introduction Theatre and Performance; Improvisation,NA,202508,Theatre,Undergrad,1,Fatima Quander,12,8,4,0,2025-08-01
THET251,Broadway Mashup: Remixing America Through Musical Theater,"Interrogate musical theater's political history, investigating how this uniquely American genre uses narrative, song, and dance to weave critical differences across race, ethnicity, immigration status, religion, gender, sexuality, and ability into our national fabric.",202508,Theatre,Undergrad,1,Lisa Nathans,18,12,6,0,2025-08-01
THET408E,"Seminar: Theory and Performance Studies; Performing the Middle East: History, Politics, and Aesthetics","Cross-listed with PERS498R and THET608E. Credit only granted for THET408E, PERS498R, or THET608E.

This seminar examines the evolving aesthetics, sociopolitical engagements, and transnational collaborations of theatre and performance in the Middle East. We explore theatrical experimentations and revised historiographies within shifting contexts and trajectories. Readings include historical texts, dramatic literature, and critical scholarship, complemented by archival materials and performance recordings.",202508,Theatre,Undergrad,1,Marjan Moosavi,12,11,1,0,2025-08-01
THET380,Sound Design,"Prerequisite: THET116. And THET114; or TDPS201; or permission of ARHU-School of Theatre, Dance & Performance Studies department.
Restriction: Sophomore standing or higher.",202508,Theatre,Undergrad,1,Samuel Crawford,10,8,2,0,2025-08-01
THET408P,Seminar: Theory and Performance Studies; Sports and Performance,NA,202508,Theatre,Undergrad,1,Faedra Carpenter,12,10,2,0,2025-08-01
THET284,Stage Costume Construction I,"Restriction: Permission of ARHU-School of Theatre, Dance & Performance Studies department.",202508,Theatre,Undergrad,1,Instructor: TBA,12,11,1,0,2025-08-01
THET285,The Art of Communication and Presentation,"Credit only granted for: COMM107, COMM200, INAG110, JOUR130, or THET285.",202508,Theatre,Undergrad,6,Instructor: TBA,138,122,16,0,2025-08-01
THET293,Black Theatre and Performance I,"Thematic and historical survey of African-American drama from the late nineteenth century to the 1960s. Emphasis on sociopolitical context, thematic thrust, issues, styles, the aesthetic reflected in the work, impact on African-American and general theatre audiences.",202508,Theatre,Undergrad,1,Instructor: TBA,2,1,1,0,2025-08-01
THET600,Introduction to Graduate Research Methods,"Restriction: Must be a graduate student in a Theatre program.
Also offered as: THET700.
Credit only granted for: THET600 or THET700.
Additional information: Only students in the doctoral program may register for THET700.",202508,Theatre,Grad,1,Caitlin Marshall,12,12,0,0,2025-08-01
THET899,Doctoral Dissertation Research,NA,202508,Theatre,Grad,0,NA,0,0,0,0,2025-08-01
THET499,Independent Study,NA,202508,Theatre,Undergrad,0,NA,0,0,0,1,2025-08-01
THET669O,Independent Study; Graduate Lighting Design Studio II,Students must pay a $25 lab fee.,202508,Theatre,Grad,1,Amith Chandrashaker,8,8,0,0,2025-08-01
THET428J,Special Topics in Advanced Theatre and Performance; Devising El Ciclon,Students must pa a $25 lab fee. For students enrolled in El Ciclon Spring 2026.,202508,Theatre,Undergrad,1,Instructor: TBA,10,9,1,0,2025-08-01
THET789,Theatre Design Process and Production,NA,202508,Theatre,Grad,0,NA,0,0,0,0,2025-08-01
THET475,"History of Art, Architecture, and Decor for the Theatre","Prerequisite: THET114 or TDPS201; and (THET116, THET222, and THET223); and permission of ARHU-School of Theatre, Dance & Performance Studies department.
Jointly offered with THET670.
Credit only granted for: THET475 or THET670.",202508,Theatre,Undergrad,1,Instructor: TBA,8,7,1,0,2025-08-01
THET286,Experiential Learning I,"Prerequisite: THET222, THET223, and THET116. And THET114; or TDPS201. And permission of ARHU-School of Theatre, Dance & Performance Studies department.",202508,Theatre,Undergrad,16,Instructor: TBA,80,80,0,0,2025-08-01
THET639,Graduate Design Studio - Scenery,NA,202508,Theatre,Grad,1,Misha Kachman,10,10,0,0,2025-08-01
THET480,Advanced Sound Design,"Prerequisite: THET380 and permission of the School of Theatre, Dance, and Performance Studies.",202508,Theatre,Undergrad,1,Samuel Crawford,10,9,1,0,2025-08-01
THET711,Critical Theory,"Prerequisite: THET700.
Recommended: THET712.",202508,Theatre,Grad,1,Jill Bradbury,10,10,0,0,2025-08-01
THET499B,Independent Study; Figure Drawing for Theatre Design,Students must pay a $25 lab fee,202508,Theatre,Undergrad,1,Susan O'Neill,6,5,1,1,2025-08-01
THET619V,Special Topics in Performance Studio; Drafting for Set Design,Students must pay a $25 lab fee.,202508,Theatre,Grad,1,Instructor: TBA,8,8,0,0,2025-08-01
THET340,Playwriting I,"Prerequisite: THET222, THET223, THET116, and TDPS201.
Restriction: Permission of ARHU-School of Theatre, Dance & Performance Studies department.
Credit only granted for: THET340 or THET399P.
Formerly: THET399P.",202508,Theatre,Undergrad,1,Jennifer Newsham,12,9,3,0,2025-08-01
THET481,Theatre Graphics II: Computer Assisted Design,"Prerequisite: THET114 or TDPS201; and THET116; and permission of ARHU-Theatre department.
Restriction: Sophomore standing or higher.",202508,Theatre,Undergrad,1,Andrew Cissna,3,3,0,0,2025-08-01
THET679,Graduate Design Studio - Multimedia Design,NA,202508,Theatre,Grad,1,Alexandra Colburn,8,8,0,0,2025-08-01
THET669T,Independent Study; Theatre Graphics II: Computer Assisted Design,Students must pay a $25 lab fee,202508,Theatre,Grad,1,Andrew Cissna,8,8,0,0,2025-08-01
THET287,Subversive Cultures and Performance,"Credit only granted for: THET289I or THET287.
Formerly: THET289I.",202508,Theatre,Undergrad,1,Lins Derry,3,3,0,0,2025-08-01
THET116,Fundamentals of Theatrical Design,"Restriction: Permission of ARHU-School of Theatre, Dance & Performance Studies department.",202508,Theatre,Undergrad,1,Instructor: TBA,20,14,6,0,2025-08-01
THET659,Graduate Design Studio - Lighting,Students must pay a $25 course fee. Contact instructor for days/times.,202508,Theatre,Grad,1,Amith Chandrashaker,6,6,0,0,2025-08-01
THET120,Introduction to Acting,Restriction: Must not be in Theatre program.,202508,Theatre,Undergrad,1,Fatima Quander,12,8,4,0,2025-08-01
THET788,Design for Live Performance Tutorial,NA,202508,Theatre,Grad,0,NA,0,0,0,0,2025-08-01
THET399,Independent Study,NA,202508,Theatre,Undergrad,22,Amith Chandrashaker; Fatima Quander; Caitlin Marshall; Lisa Nathans; KenYatta Rogers; Jennifer Newsham; Instructor: TBA; Samuel Crawford; Misha Kachman; Jennifer Schwartz; Andrew Cissna,110,110,0,0,2025-08-01
THET608F,Seminar: Theory and Performance Studies; Aesthetics of Collaboration in Performance: Theory & Practice,"This class offers practical methods for the creation and analysis of collaborative performance projects. Taking for granted that all performance works engage collaboration, this class is organized around themes of media, materiality, site-specificity, and working within and against systems. These themes are the organizing principles for student projects, as well as exemplary works of theory and performance. Finally, this class, being about collaboration, looks at strategies for working together, and carries with it an ethic of kindness, constructive critique, and mutual support.",202508,Theatre,Grad,1,Lins Derry,15,14,1,0,2025-08-01
THET310,Voice for the Actor I,"Prerequisite: THET116, THET222, THET223, and TDPS201; and must Interview; and permission of ARHU-School of Theatre, Dance & Performance Studies department.
Restriction: Sophomore standing or higher.",202508,Theatre,Undergrad,1,Lisa Nathans,12,10,2,0,2025-08-01
THET351,Musical Theatre I,"Credit only granted for: THET351 or THET328M.
Formerly: THET328M.",202508,Theatre,Undergrad,1,Lisa Nathans,12,9,3,0,2025-08-01
THET371,Scenic Design I,"Prerequisite: THET222, THET223, and THET116; and (THET114; or TDPS201). Or permission of ARHU-School of Theatre, Dance & Performance Studies department.",202508,Theatre,Undergrad,1,Sarah Hall,10,8,2,0,2025-08-01
THET799,Master's Thesis Research and Preparation,NA,202508,Theatre,Grad,0,NA,0,0,0,0,2025-08-01
THET633,Figure Drawing for Theatre Design,"Credit only granted for: THET633 or THET669F.
Formerly: THET669F.",202508,Theatre,Grad,1,Susan O'Neill,10,10,0,0,2025-08-01
THET330,Play Directing I,"Prerequisite: THET222, THET223, and THET116. And THET114; or TDPS201. And permission of ARHU-School of Theatre, Dance & Performance Studies department.
Restriction: Junior standing or higher.",202508,Theatre,Undergrad,1,KenYatta Rogers,12,10,2,0,2025-08-01
THET222,Foundations of Acting and Performance,"Restriction: Permission of ARHU-School of Theatre, Dance & Performance Studies department.",202508,Theatre,Undergrad,1,KenYatta Rogers,14,13,1,0,2025-08-01
THET649,Graduate Design Studio - Costume,"Students must pay a $25 course fee. Class is for First, Second, and Third Year MFA students.",202508,Theatre,Grad,1,Instructor: TBA,6,6,0,0,2025-08-01
THET425,Actor's Process II,"Prerequisite: THET325; and must audition; and permission of ARHU-School of Theatre, Dance & Performance Studies department.",202508,Theatre,Undergrad,1,Fatima Quander,12,6,6,0,2025-08-01
THET223,Text and Context in Western Theatre,"Restriction: Permission of ARHU-School of Theatre, Dance & Performance Studies department.",202508,Theatre,Undergrad,1,Instructor: TBA,20,19,1,0,2025-08-01
THET274,Introduction to Stage Management,"Prerequisite: THET114 or TDPS201; and permission of ARHU-School of Theatre, Dance & Performance Studies department.",202508,Theatre,Undergrad,1,Jennifer Schwartz,10,9,1,0,2025-08-01
THET645,Graduate Rendering for Costume Design,"Credit only granted for: THET669R or THET645.
Formerly: THET669R.",202508,Theatre,Grad,1,Instructor: TBA,8,8,0,0,2025-08-01
THET700,Introduction to Graduate Research Methods,"Restriction: Must be a graduate student in a Theatre program.
Also offered as: THET600.
Credit only granted for: THET600 or THET700.
Additional information: Only students in the doctoral program may register for THET700.",202508,Theatre,Grad,1,Caitlin Marshall,12,12,0,0,2025-08-01
THET385,Media Design,"Prerequisite: THET222, THET223, THET116, and TDPS201; and permission of ARHU-School of Theatre, Dance & Performance Studies department.
Credit only granted for: THET399D or THET385.
Formerly: THET399D.",202508,Theatre,Undergrad,1,Alexandra Colburn,10,7,3,0,2025-08-01
THET110,Introduction to the Theatre,"In the age of pop music and blockbuster films, of memes and viral videos, we often forget that theatre was one of the original forms of popular entertainment. We will focus on theatre practitioners including actors, directors, designers and backstage personnel to understand how theatre is produced. We will also consider popular entertainment in Europe and America, with a particular focus on musical theatre and Broadway to explore how theatre communicates, resonates, and remains relevant to all audiences.",202508,Theatre,Undergrad,6,Instructor: TBA,18,8,10,0,2025-08-01
THET669,Independent Study,NA,202508,Theatre,Grad,0,NA,0,0,0,1,2025-08-01
HESI310,Transfer2Terp Learning Community: Applying Your Strengths at the University of Maryland and Beyond,"Restriction: Priority will be given to students transferring from Maryland Community Colleges; or permission of EDUC-Counseling, Higher Education and Special Education department.",202508,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,1,Laura Widener,15,15,0,3,2025-08-01
HESI202,Race and Diversity in Higher Education,Will discuss contemporary and controversial issues on race and diversity in higher education. Addresses the question: How should race influence college admissions and campus climate? Will expose students to different viewpoints on the role of race in higher education settings.,202508,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,1,Julie Park,20,20,0,1,2025-08-01
HESI424,Leadership and the Jewish Community,"Credit only granted for: HESI418F or HESI424.
Formerly: HESI418F.",202508,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,1,Ari Israel,35,24,11,0,2025-08-01
HESI672,Individual and Organizational Assessment in Student Affairs,"Credit only granted for: EDCP672 or HESI672.
Formerly: EDCP672.",202508,"Higher Ed, Student Affairs, and International Ed Policy",Grad,1,Kristan Skendall,15,15,0,1,2025-08-01
HESI423,Leadership and Ethnicity,"Credit only granted for: HESI418D or HESI423.
Formerly: HESI418D.",202508,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,1,Brandon Dula,25,17,8,0,2025-08-01
HESI318K,Applied Contextual Leadership; Peer Facilitation in the Fraternity and Sorority Community,"Social norms are co-created by peers within a community and addressing cultural issues like power-based violence requires community trust, engagement, and commitment to change. Learners will engage with readings to develop a broad understanding of sexual assault on college campuses and within the Fraternity and Sorority community as well as theories of leadership and communication that provide context to be able to effectively facilitate group conversations by cultivating trust, creativity, and engagement.",202508,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,1,Swati Sah,20,20,0,0,2025-08-01
HESI318R,Applied Contextual Leadership; Applied Contextual Leadership; Foundations and Applications of Challenge Course Theory and Instruction,Prerequisite: Permission of Instructor needed. Required course to become a Challenge C ourse facilitator with the RecWell Adventure Program. Contact Meghan Lou ghry at mloughry@umd.edu to schedule an interview. Restriction: Permission of department.,202508,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,1,Meghan Loughry,12,12,0,0,2025-08-01
HESI671,Intergroup Dialogue Facilitation Practicum,"Prerequisite: EDCP616 and HESI771; or permission of instructor.
Restriction: Limited to HESI Student Affairs Concentration students only.
Credit only granted for: EDCP671 or HESI671.
Formerly: EDCP671.",202508,"Higher Ed, Student Affairs, and International Ed Policy",Grad,1,Jazmin Pichardo; Kai Kai Mascarenas,13,12,1,0,2025-08-01
HESI318T,Applied Contextual Leadership; Foundations and Applications of Adventure Leadership Instruction,Permission of instructor needed. Required course to become an Adventure Trip Leader with the RecWell Adventure Program. Contact Amanda Preperato at aprep@umd.edu to schedule an interview.,202508,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,1,Meghan Loughry,10,10,0,4,2025-08-01
HISP660,Internship in Historic Preservation,"Prerequisite: Permission of ARCH-Historic Preservation Program.
Formerly: HISP619.",202508,Historic Preservation,Grad,1,Susan Kern,10,10,0,0,2025-08-01
HISP619P,Special Topics in Historic Preservation; Excavating Local Heritage: An Archaeology and Preservation Field School,"Course meets at dig location, with occasional lab times as determined by instructor. For further information, please contact instructor at swoehlke@umd.edu",202508,Historic Preservation,Grad,1,Stefan Woehlke,10,10,0,0,2025-08-01
HISP600,"History, Theory, and Practice of Historic Preservation",Prerequisite: Permission of ARCH-Historic Preservation Program.,202508,Historic Preservation,Grad,1,Stefan Woehlke,20,20,0,1,2025-08-01
HISP650,Historic Preservation Studio Workshop,"Prerequisite: HISP600; and permission of ARCH-Historic Preservation Program.
Restriction: Must be in a major in ARCH-Historic Preservation Program.",202508,Historic Preservation,Grad,1,Michelle Magalong,15,14,1,0,2025-08-01
HISP200,The Everyday and the American Environment,Jointly offered with HISP615.,202508,Historic Preservation,Undergrad,5,Stefan Woehlke,8,2,6,0,2025-08-01
HISP611,Historical Research Methods,"Prerequisite: Permission of ARCH-Historic Preservation Program.
Credit only granted for: HISP610 or HISP611.",202508,Historic Preservation,Grad,1,Donald Linebaugh,15,14,1,0,2025-08-01
HISP629,Independent Studies in Historic Preservation,NA,202508,Historic Preservation,Grad,1,Susan Kern,1,1,0,0,2025-08-01
HISP701,Certificate Portfolio Project,Prerequisite: Permission of ARCH-Historic Preservation Program.,202508,Historic Preservation,Grad,1,Susan Kern,10,10,0,0,2025-08-01
HISP619T,Special Topics in Historic Preservation; Computer Lab for Preservation,NA,202508,Historic Preservation,Grad,1,Stefan Woehlke,12,12,0,0,2025-08-01
