id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count,term_cleaned
ANTH688F,"Current Developments in Anthropology; Immigration Policy, Immigrant Lives","An examination of the phenomenon of international migration, or immigration. Students develop awareness of how immigration has been framed in the general public and examined by social science disciplines, most prominently anthropology. Examination of case studies of different immigrant groups in distinct geographic contexts will illuminate the varied incorporation experiences of immigrants into U.S. society.",202412,Anthropology,Grad,1,Mai Alkhamissi,20,17,3,0,2024-12-01
ANTH398A,Independent Study,NA,202412,Anthropology,Undergrad,0,NA,0,0,0,0,2024-12-01
ANTH240,Introduction to Archaeology,"Exploration of the variety of past human societies and cultures through archaeology, from the emergence of anatomically modern humans to the more recent historical past.",202412,Anthropology,Undergrad,1,Joshua Samuels,25,18,7,5,2024-12-01
ANTH485,Honors Research Preparation,Restriction: Permission of BSOS-Anthropology department; and must be in Anthropology program; and must be admitted to University Honors Program or Anthropology Honors Program.,202412,Anthropology,Undergrad,0,NA,0,0,0,0,2024-12-01
ANTH358A,Undergraduate Teaching Assistant; Undergraduate Teaching Assistant in Archaeology,NA,202412,Anthropology,Undergrad,0,NA,0,0,0,0,2024-12-01
ANTH898,Pre-Candidacy Research,NA,202412,Anthropology,Grad,0,NA,0,0,0,0,2024-12-01
ANTH477,Senior Thesis,"Prerequisite: ANTH476.
Restriction: Permission of BSOS-Anthropology department; and must be in Anthropology program.
Credit only granted for: ANTH477 or ANTH487.",202412,Anthropology,Undergrad,0,NA,0,0,0,0,2024-12-01
ANTH744,"Collections, Data Management and Cultural Materials Preservation",Restriction: Must be in the Cultural and Heritage Resource Management Program (CHRM); or by permission of the Anthropology department.,202412,Anthropology,Grad,2,Hannah Smith,34,11,23,0,2024-12-01
ANTH712,Anthropology Internship Analysis,Prerequisite: ANTH789.,202412,Anthropology,Grad,0,NA,0,0,0,0,2024-12-01
ANTH266,"Changing Climate, Changing Cultures","Explore past, present, and future interactions between humans and climate. Discussions, methods-oriented activities, and case study analyses provide students a foundation for appreciating the role of anthropology in understanding, responding to, and preparing for climate change.",202412,Anthropology,Undergrad,1,Jana Kopelentova Rehak,30,1,29,0,2024-12-01
ANTH476,Senior Research,"Restriction: Must be in Anthropology program.
Credit only granted for: ANTH476 or ANTH486.",202412,Anthropology,Undergrad,0,NA,0,0,0,0,2024-12-01
ANTH749,Cultural and Heritage Resource Management Internship,NA,202412,Anthropology,Grad,1,Matthew Palus,20,19,1,0,2024-12-01
ANTH899,Doctoral Dissertation Research,NA,202412,Anthropology,Grad,0,NA,0,0,0,0,2024-12-01
ANTH789,Internship,NA,202412,Anthropology,Grad,0,NA,0,0,0,0,2024-12-01
ANTH265,Anthropology of Global Health,"An overview of the growing field of global health including health care systems, medical practices, ideas about illness in cross-cultural contexts, issues of health development, global health inequity, and human rights issues. The course will focus on the history of global health, the critique of major international health agencies and their development paradigms, and the political economy of social inequalities and health.",202412,Anthropology,Undergrad,1,Samantha Primiano,25,2,23,1,2024-12-01
ANTH463,Climate Cultures,"Climate change is an inherently global problem. To a significant degree, its causes and consequences are cultural in nature: Climate change impacts, mitigation and adaptation efforts are perceived and addressed in culture-specific ways. This course will be an overview of the holistic and anthropological approaches to the study of how culture frames what we know and how we respond to climate change. Readings, lectures, and discussions will focus on how culture is expressed through the interplay of processes and practices in specific economic, social and political contexts.",202412,Anthropology,Undergrad,1,Grit Martinez,20,17,3,1,2024-12-01
ANTH688C,Current Developments in Anthropology; Climate Cultures,NA,202412,Anthropology,Grad,1,Grit Martinez,20,20,0,0,2024-12-01
ANTH264,"Immigration Policy, Immigrant Lives","Cross-listed with: IMMR219C.
Credit only granted for: ANTH264 or IMMR219C.",202412,Anthropology,Undergrad,1,Mai Alkhamissi,20,9,11,1,2024-12-01
ANTH788,Internship Research,NA,202412,Anthropology,Grad,0,NA,0,0,0,0,2024-12-01
ANTH701,Anthropology Internship Preparation,"Preparation for internship includes practicum training in development, presentation and evaluation of position papers, proposals and work plans; literature search and use of secondary data sources in decision making the effect cultural analysis and resource management; ethics and professional development for work in non-academic settings.",202412,Anthropology,Grad,0,NA,0,0,0,0,2024-12-01
ANTH486,Honors Research,"Restriction: Permission of BSOS-Anthropology department; and must be in Anthropology program; and must be admitted to University Honors Program or Anthropology Honors Program.
Credit only granted for: ANTH486 or ANTH476.",202412,Anthropology,Undergrad,0,NA,0,0,0,0,2024-12-01
ANTH358B,Undergraduate Teaching Assistant; Undergraduate Teaching Assistant in Bio-Anthropology,NA,202412,Anthropology,Undergrad,5,Ampson Hagan; Joseph Richardson; Cady Gonzalez Valdivia; Emilia Guevara; Miguel Vilar,25,25,0,0,2024-12-01
ANTH222,Introduction to Ecological and Evolutionary Anthropology,Credit only granted for: ANTH220 or ANTH222.,202412,Anthropology,Undergrad,2,Elizabeth Veatch,40,4,36,5,2024-12-01
ANTH799,Master's Thesis Research; Cultural and Heritage Resource Management Thesis,NA,202412,Anthropology,Grad,1,Matthew Palus,20,4,16,0,2024-12-01
ANTH263,Sexuality and Culture,"Credit only granted for: ANTH298K or ANTH263.
Formerly: ANTH298K.",202412,Anthropology,Undergrad,1,Jeanne Hanna,25,9,16,1,2024-12-01
ANTH358C,Undergraduate Teaching Assistant; Undergraduate Teaching Assistant in Cultural Anthropology,NA,202412,Anthropology,Undergrad,5,Ampson Hagan; Joseph Richardson; Cady Gonzalez Valdivia; Emilia Guevara; Miguel Vilar,25,25,0,0,2024-12-01
ANTH487,Honors Thesis,"Prerequisite: ANTH486.
Restriction: Permission of BSOS-Anthropology department; and must be in Anthropology program; and must be admitted to University Honors Program or Anthropology Honors Program.
Credit only granted for: ANTH487 or ANTH477.",202412,Anthropology,Undergrad,0,NA,0,0,0,0,2024-12-01
PHIL100,Introduction to Philosophy,"An introduction to the literature, problems, and methods of philosophy either through a study of some of the main figures in philosophic thought or through an examination of some of the central and recurring problems of philosophy.",202412,Philosophy,Undergrad,1,Benjamin Fan,30,17,13,35,2024-12-01
PHIL245,Political and Social Philosophy I,"A critical examination of such classical political theories as those of Plato, Hobbes, Locke, Rousseau, Mill, Marx, and such contemporary theories as those of Hayek, Rawls, and recent Marxist thinkers.",202412,Philosophy,Undergrad,1,Zhaoqi Hu,30,24,6,11,2024-12-01
PHIL209T,It's About Time,NA,202412,Philosophy,Undergrad,1,Shen Pan,30,16,14,4,2024-12-01
PHIL202,Know Thyself: Wisdom Through Cognitive Science,"Credit only granted for: PHIL209N or PHIL202.
Formerly: PHIL209N.",202412,Philosophy,Undergrad,1,Michael McCourt,30,1,29,13,2024-12-01
NACS898,Pre-Candidacy Research,NA,202412,Neuroscience & Cognitive Science,Grad,14,Donald Bolger; Jens Herberholz; Ricardo Araneda; Evan Hart; Yasmeen Shah; Caroline Charpentier; Colenso Speer; Daniel Butts; Tracy Riggins; Melissa Caras; Anna Li; Michael Dougherty; Juan Angueyra-Aristizabal; Samira Anderson,15,2,13,0,2024-12-01
BIOM301,Introduction to Biometrics,Prerequisite: MATH113 or MATH115.,202412,Biometrics,Undergrad,1,Christine Hakenkamp,120,26,94,7,2024-12-01
CLAS170,Ancient Myths and Modern Lives,"Cross-listed with: RELS170.
Credit only granted for: CLAS170 or RELS170.
Additional information: This course cannot be taken for language credit.",202412,Classics,Undergrad,1,Edward Parker,35,11,24,0,2024-12-01
ENRE899,Doctoral Dissertation Research,NA,202412,Reliability Engineering,Grad,1,Mohammad Modarres,10,10,0,0,2024-12-01
ENRE489K,Special Topics in Reliability Engineering; Design for Reliability,Pre-requisite: Junior standing.,202412,Reliability Engineering,Undergrad,2,Reuel Smith,20,19,1,0,2024-12-01
THET888,Doctoral Practicum in Theatre,NA,202412,Theatre,Grad,0,NA,0,0,0,0,2024-12-01
THET285,The Art of Communication and Presentation,"Credit only granted for: COMM107, COMM200, INAG110, JOUR130, or THET285.",202412,Theatre,Undergrad,1,Melissa Sturges,15,9,6,0,2024-12-01
THET669C,Independent Study; Embodiment and Performance Technologies II,NA,202412,Theatre,Grad,1,Samuel Crawford,10,10,0,0,2024-12-01
THET669Y,Independent Study; The Wearable Art Design,NA,202412,Theatre,Grad,1,Helen Huang,5,2,3,0,2024-12-01
THET789,Theatre Design Process and Production,NA,202412,Theatre,Grad,4,Amith Chandrashaker; Instructor: TBA,14,13,1,0,2024-12-01
THET788,Design for Live Performance Tutorial,NA,202412,Theatre,Grad,3,Amith Chandrashaker; Misha Kachman; Instructor: TBA,16,14,2,0,2024-12-01
THET799,Master's Thesis Research and Preparation,NA,202412,Theatre,Grad,0,NA,0,0,0,0,2024-12-01
HESI318E,Applied Contextual Leadership; Exploring Strengths and Values for Effective Leadership,"Students will explore strengths and values of individuals and teams to better understand how to engage in effective, collaborative leadership. Tools such as the Gallup Organization's CliftonStrengths Assessment will be used with a critical lens. Themes of teamwork, problem-solving, diversity and inclusion, coaching others, and conflict resolution are woven throughout the course. (Students with previous credit for HESI418E Strengths-Based Leadership are not eligible to take this course. Contact leadershipstudies@umd.edu with questions.)",202412,"Higher Ed, Student Affairs, and International Ed Policy",Undergrad,1,Anastasia Lavrenyuk,20,13,7,0,2024-12-01
HISP319G,Special Topics in Historic Preservation; GIS for Historic Preservation,NA,202412,Historic Preservation,Undergrad,1,Stefan Woehlke,20,16,4,0,2024-12-01
HISP629,Independent Studies in Historic Preservation,NA,202412,Historic Preservation,Grad,0,NA,0,0,0,0,2024-12-01
HISP619G,Special Topics in Historic Preservation; GIS for the Built Environment,"GIS for Historic Preservation will provide students with the fundamental skills needed to use geographic information systems for a variety of applications within the heritage industries, including historic preservation, archaeology, and cultural resources management The coursewill begin with foundational skill building, including relational database basics, metadata creation, geographic coordinate systems and projections, spatial data types and their implications, feature creationand editing,data manipulation, and building spatial models for solving common challenges in preservation.",202412,Historic Preservation,Grad,1,Stefan Woehlke,20,14,6,0,2024-12-01
EMBA759,Independent Study,NA,202412,Executive MBA Program,Grad,2,Robert Sheehan,35,35,0,0,2024-12-01
NFSC100,Elements of Nutrition,"Credit only granted for: KNES264, KNES289F or NFSC100.",202412,Nutrition and Food Science,Undergrad,1,Margaret Udahogora,35,19,16,2,2024-12-01
NFSC799,Master's Thesis Research,NA,202412,Nutrition and Food Science,Grad,0,NA,0,0,0,0,2024-12-01
NFSC386,Experiential Learning,"Prerequisite: Permission of AGNR-Nutrition and Food Science department.
Restriction: Junior standing or higher.
Formerly: FDSC386 and NUTR386.",202412,Nutrition and Food Science,Undergrad,0,NA,0,0,0,0,2024-12-01
NFSC899,Doctoral Dissertation Research,NA,202412,Nutrition and Food Science,Grad,1,Instructor: TBA,1,1,0,0,2024-12-01
NFSC699,Problems in Nutrition and Food Science,NA,202412,Nutrition and Food Science,Grad,0,NA,0,0,0,0,2024-12-01
NFSC498,Selected Topics,NA,202412,Nutrition and Food Science,Undergrad,0,NA,0,0,0,1,2024-12-01
BIOE241,Biocomputational Methods,Restriction: Permission of ENGR-Fischell Department of Bioengineering department.,202412,Bioengineering,Undergrad,1,Kyung Koh,20,0,20,0,2024-12-01
BIOE447,Clinical Experiences in Bioengineering,"Prerequisite: BIOE221.
Restriction: Permission of ENGR-Fischell Department of Bioengineering department.
Credit only granted for: BIOE489O or BIOE447.
Formerly: BIOE489O.",202412,Bioengineering,Undergrad,1,Giuliano Scarcelli,15,4,11,0,2024-12-01
BIOE489X,Special Topics in Bioengineering; Primary Literature in Genome Editing,"Prereqs: BIOE120, BIOE121, BSCI330

The course will introduce students to the field of genome editing. After reviewing basic molecular biology concepts necessary to engage with the material, the course will explore the relevant cutting-edge technologies via in-depth analysis of the primary literature, both historically important and recent landmark papers.",202412,Bioengineering,Undergrad,1,Jarred Callura,20,13,7,0,2024-12-01
MUSC205,"History of Popular Music, 1950-Present","A historical survey of rock music (blues, rock, soul, metal, rap, etc.) from circa 1950 to the present, with emphasis on popular music as music and popular music as social history.",202412,School of Music,Undergrad,1,Nathaniel Harrell,55,2,53,3,2024-12-01
MUSC140,Music Fundamentals I,Restriction: Must not be in any of the following programs (Music (Professional Program); Music Education).,202412,School of Music,Undergrad,1,Sean Klink,20,11,9,2,2024-12-01
MUSC204,Popular Music in Black America,"Traces black popular music in the U.S. with a special focus on spirituals, ragtime, the blues, early jazz, R&B, Motown, funk, soul, and rap. Examines how these styles have been borrowed by the American music industry.",202412,School of Music,Undergrad,1,Nicole Steinberg,50,30,20,1,2024-12-01
PLCY798A,Readings in Public Policy,NA,202412,Public Policy,Grad,0,NA,0,0,0,0,2024-12-01
PLCY201,Public Leaders and Active Citizens,"Credit only granted for: PLCY201 or PUAF201.
Formerly: PUAF201.",202412,Public Policy,Undergrad,1,Anne Kaiser,25,15,10,12,2024-12-01
PLCY752,Managing Differences:Resolving Conflict and Negotiating Agreements,"Restriction: Must be in a major in PLCY-School of Public Policy; or permission of PLCY-School of Public Policy.
Credit only granted for: PLCY752 or PUAF752.
Formerly: PUAF752.",202412,Public Policy,Grad,2,Mark Graham,25,10,15,0,2024-12-01
PLCY698W,Selected Topics in Public Affairs; Professional Gaming,"This course covers gaming as a professional practice and prepares students to apply associated methodologies. The term gaming applied here addresses sponsored objectives and decision support rather than commercial and/or entertainment value familiar to most people. Many US Government programs regularly include gaming approaches (eg, table top exercises, wargames) as a method of addressing critical challenges, sorting through complex qualitative factors or driving collaboration across disparate groups. Interagency and international applications are becoming common place but require special attention to cultural and social factors. Students will learn to influence strategic decision making, course of action examination and critical thinking through gaming while providing empirical support for stakeholder priorities, policy development and complex interactions.",202412,Public Policy,Grad,2,Scott Simpkins,25,18,7,0,2024-12-01
BIOL708F,Advanced Topics in Biology; Infectious Disease Dynamics: A Systems Approach,"Credit only granted for: BIOL708F or BSCI439C.

Understanding and controlling the dynamics of infectious diseases remain challenging since factors that drive dynamics are highly interrelated, ranging from host-pathogen interactions, the impact of the nvironment, and human factors like communication, individual behavior, and surveillance. In this course, we will introduce systems thinking as a tool to characterize interaction networks that impact population-level disease dynamics. We will discuss their use for building strategies of disease prevention and mitigation for a range of diseases in human and environmental contexts, and learn to develop and run systems-informed epidemiological simulations.",202412,Biology,Grad,1,Stephen Beckett; Gabi Steinbach,10,7,3,0,2024-12-01
KNES689,Special Problems in Kinesiology,NA,202412,Kinesiology,Grad,0,NA,0,0,0,0,2024-12-01
KNES161T,Physical Education Activities: Coed; Yoga (Beginning),Students must pay a $40 instructional materials fee.,202412,Kinesiology,Undergrad,1,Kate Shin,30,0,30,0,2024-12-01
KNES334,Adapted Physical Activity: Empowering People with Disabilities to Lead a Healthy and Active Lifestyle,"Prerequisite: KNES370; or students not in the Kinesiology major may contact the instructor for permission.
Restriction: Must have earned a minimum of 75 credits.",202412,Kinesiology,Undergrad,1,Ana Palla,30,0,30,0,2024-12-01
KNES498,Special Topics in Kinesiology,Prerequisite: permission of department.,202412,Kinesiology,Undergrad,0,NA,0,0,0,0,2024-12-01
KNES899,Doctoral Dissertation Research,NA,202412,Kinesiology,Grad,0,NA,0,0,0,0,2024-12-01
KNES289,Topical Investigations,Prerequisite: permission of department.,202412,Kinesiology,Undergrad,0,NA,0,0,0,0,2024-12-01
KNES354,Sports Finance & Business Intelligence,"Prerequisite: At least 1 course from the Kinesiology core courses at the 300-level or higher completed with a minimum grade of C-.
Restriction: Must have earned a minimum of 75 credits.
Credit only granted for: KNES243 or KNES354.
Formerly: KNES243.",202412,Kinesiology,Undergrad,1,Thomas Nagle,30,22,8,0,2024-12-01
KNES389K,Topical Investigations; Kinesiology Internship,Prerequisite: permission of department.,202412,Kinesiology,Undergrad,0,NA,0,0,0,0,2024-12-01
KNES161N,Physical Education Activities: Coed; Conditioning (beginning),Students must pay a $40 instructional materials fee.,202412,Kinesiology,Undergrad,1,Emma Powell,50,0,50,0,2024-12-01
KNES462,Neural Basis of Human Movement,"Prerequisite: Minimum grade of C- in BSCI201, BSCI202, and KNES385; or permission of SPHL-Kinesiology department.
Restriction: Must have earned a minimum of 75 credits.",202412,Kinesiology,Undergrad,1,Rodolphe Gentili,30,10,20,0,2024-12-01
KNES287,Sport and American Society,Recommended: Minimum grade of C- in KNES285.,202412,Kinesiology,Undergrad,1,Ronald Mower,30,15,15,1,2024-12-01
KNES643,Public Health & Physical Activity in the Classroom,"Recommended: KNES600.
Restriction: Must be in the Master of Public Health program; or permission of the Kinesiology Department.",202412,Kinesiology,Grad,1,Valerie Cholet,20,17,3,0,2024-12-01
KNES799,Master's Thesis Research,NA,202412,Kinesiology,Grad,0,NA,0,0,0,0,2024-12-01
KNES487,"Women, Sports and Culture","Prerequisite: Minimum grade of C- in KNES287.
Restriction: Must be in a major within the SPHL-Kinesiology department; and must have earned a minimum of 75 credits.",202412,Kinesiology,Undergrad,1,Lauren Nowosatka,30,2,28,0,2024-12-01
KNES350,The Psychology of Sports & Exercise,Restriction: Must have earned a minimum of 45 credits.,202412,Kinesiology,Undergrad,1,J Carson Smith,30,17,13,3,2024-12-01
KNES370,Motor Development,Restriction: Must be in a major within SPHL-Kinesiology department.,202412,Kinesiology,Undergrad,1,Tim Kiemel,40,1,39,4,2024-12-01
KNES389,Topical Investigations,Prerequisite: permission of department.,202412,Kinesiology,Undergrad,0,NA,0,0,0,2,2024-12-01
LARC799,Master's Thesis Research,NA,202412,Landscape Architecture,Grad,0,NA,0,0,0,0,2024-12-01
LARC453,Introduction to GIS and Hydrologic Modeling,"Introduction to Geographic Information Systems (GIS) and their application to hydrologic modeling. Basic GIS skills are used to manipulate and analyze spatial data to populate NRCS TR-55 hydrologic model for use in sizing constructed wetlands, bio-retention cells, and minor flood zones. No prior knowledge of GIS or hydrologic modeling is required. Stormwater and erosion control permitting as well as basic design principles for Maryland Environmental Site Design standards are introduced.",202412,Landscape Architecture,Undergrad,1,Christopher Ellis,20,1,19,0,2024-12-01
LARC151,Urban Agriculture: Designing and Assessing Edible Landscapes,"Students will examine the growing development of urban agriculture and edible landscapes. Urban agriculture has seen a recent growth and interest in cities across the globe. From Paris to New York, from Baltimore to Detroit, urban agriculture is an emerging land use to address a variety of needs. Redevelopment, food deserts, community engagement and environmental justice are just some of the issues and topics that are connected to the recent growth of urban agriculture. This course will take a critical examination of urban agriculture's contribution to the food system, its input and outputs in the urban landscape, and the planning and design of urban agriculture and edible landscapes.",202412,Landscape Architecture,Undergrad,1,Sherry Russell,25,10,15,1,2024-12-01
LARC699,Independent Studies in Landscape and Architecture,NA,202412,Landscape Architecture,Grad,0,NA,0,0,0,0,2024-12-01
LARC162,"Environmental Justice: Same World, Different Built Environment","Environmental Justice will be explored in the context of the built environment. What unequal public built environmental threats exist? How can these threats be prevented or eliminated? Public schools, public parks, access to clean water, air pollution, tree coverage are among the built environments examined in the course.",202412,Landscape Architecture,Undergrad,1,Dora Cortez; Byoung-Suk Kweon,20,1,19,0,2024-12-01
LARC421,Computer-Aided Design and Drafting (CADD): Urban Construction,"Credit only granted for: LARC489O or LARC421.
Formerly: LARC489O.",202412,Landscape Architecture,Undergrad,1,Christopher Ellis,25,10,15,0,2024-12-01
LARC499,Independent Studies in Landscape Architecture; Independent Studies in Landscape Architecture,NA,202412,Landscape Architecture,Undergrad,0,NA,0,0,0,0,2024-12-01
CMSC388B,Special Topics in Computer Science; Introduction to Web Application Back End Development,"Prerequisite: CMSC330. Restriction: permission of department.

Questions about the course should be directed to Andrej Rasevic at arasevic@cs.umd.edu",202412,Computer Science,Undergrad,1,Alan Sussman,100,60,40,0,2024-12-01
CMSC799,Master's Thesis Research,NA,202412,Computer Science,Grad,0,NA,0,0,0,0,2024-12-01
CMSC798,Master's Non-Thesis Research,NA,202412,Computer Science,Grad,0,NA,0,0,0,0,2024-12-01
CMSC398B,Special Topics in Computer Science; Introduction to Go,"Prerequisite: CMSC216. Restriction: permission of department.

This course will introduce students to important topics in distributed systems programming, programmed using the Go programming language. Topics include JSON over HTTP services, protocol buffers, gRPC, service discovery and load balancing, and Kubernetes. Coursework will involve programming problems and exam-based assessments.

Questions about the course should be directed to Andrej Rasevic at arasevic@cs.umd.edu",202412,Computer Science,Undergrad,1,Peter Keleher,40,20,20,0,2024-12-01
CMSC499A,Independent Undergraduate Research,NA,202412,Computer Science,Undergrad,0,NA,0,0,0,0,2024-12-01
CMSC398O,Special Topics in Computer Science; Tools for Leveraging Generative AI,"Prerequisite: Minimum grade of C- in CMSC132. Intermediate Python programming experience and basic familiarity with general APIs and Large Language Models (LLMs) is required. Please contact the instructor if you have any questions about whether you meet these prerequisites.

Course description: In this course we will learn how to leverage LLM applications. We will cover tools like Langchain, Gradio, streamlit, weights and biases, etc.",202412,Computer Science,Undergrad,1,Mohammad Nayeem Teli,40,2,38,0,2024-12-01
CMSC898,Pre-Candidacy Research,NA,202412,Computer Science,Grad,0,NA,0,0,0,0,2024-12-01
CMSC899,Doctoral Dissertation Research,NA,202412,Computer Science,Grad,0,NA,0,0,0,0,2024-12-01
CMSC388A,Special Topics in Computer Science; Introduction to Web Application Front End Development,"Prerequisite: CMSC330. Restriction: permission of department.

Questions about the course should be directed to Andrej Rasevic at arasevic@cs.umd.edu",202412,Computer Science,Undergrad,1,Alan Sussman,100,69,31,0,2024-12-01
CMSC498A,Selected Topics in Computer Science,NA,202412,Computer Science,Undergrad,0,NA,0,0,0,0,2024-12-01
CLFS609F,Special Topics; Principles of Paleobiology,Must be in the Master of Chemical and Life Sciences program. All other graduate students must request permission. Contact exst@umd.edu. Golden ID students are not eligible for this course.,202412,Chemical and Life Sciences,Grad,1,Bretton Kent,15,15,0,0,2024-12-01
CLFS609K,Special Topics; Current Topics in Biomedical Research,Must be in the Master of Chemical and Life Sciences program. All other graduate students must request permission. Contact exst@umd.edu. Golden ID students are not eligible for this course.,202412,Chemical and Life Sciences,Grad,1,Cristina Banuelos,5,5,0,0,2024-12-01
CLFS608A,Seminar in Current Topics in Chemical and Life Science; Independent Research,Contact Dr. Joelle Presson (mclfs@umd.edu) to establish a mentor and then contact exst@umd.edu to register. Golden ID students are not eligible for this course.,202412,Chemical and Life Sciences,Grad,0,NA,0,0,0,0,2024-12-01
CLFS725,Experimental Design,"Credit only granted for: LFSC710, LFSC719, or LFSC725.
Formerly: LFSC719.",202412,Chemical and Life Sciences,Grad,1,Bretton Kent,20,17,3,0,2024-12-01
CLFS609B,Special Topics; The Biology of Reproduction,Must be in the Master of Chemical and Life Sciences program. All other graduate students must request permission. Contact exst@umd.edu. Golden ID students are not eligible for this course.,202412,Chemical and Life Sciences,Grad,1,Janet Norcross,15,13,2,0,2024-12-01
CLFS608,Seminar in Current Topics in Chemical and Life Science,Contact Dr. Joelle Presson (mclfs@umd.edu) to establish a mentor and then contact exst@umd.edu to register. Golden ID students are not eligible for this course.,202412,Chemical and Life Sciences,Grad,0,NA,0,0,0,0,2024-12-01
CLFS619A,Special Topics in Chemistry; Molecular Spectroscopy,Must be in the Master of Chemical and Life Sciences program. All other graduate students must request permission. Contact exst@umd.edu. Golden ID students are not eligible for this course.,202412,Chemical and Life Sciences,Grad,1,Marjan Alaghmand,15,14,1,0,2024-12-01
BCHM677,Computational Tools in Biochemistry,"Prerequisite: BCHM674 or BCHM671; or permission of instructor.
Restriction: Must be in one of the following programs (Biochemistry (Master's); Biochemistry (Doctoral)) ; or permission of instructor.",202412,Biochemistry,Grad,1,Paul Paukstelis,20,13,7,0,2024-12-01
ARHU298L,"""Are you - Nobody - too?"" Why we create and share stories, poems, comics and zines","Our ability to create and maintain meaningful social connections tells us that we are not alone; it reminds us that we are connected to something larger, a community, a group of people willing to celebrate our triumphs and help us cope during difficult times. Emphasizing the principles of participation, connection, and collaboration, this course explores how various traditionally marginalized people form their own cultural communities and develop a sense of reciprocal belonging through the creation (and independent distribution) of stories, poems, spoken word poetry, comics and zines.In spite of intersectional obstacles such as the lack of political power, access to resources and economic opportunities, these communities may find it possible to redefine their place in society by demonstrating originality, resilience, and talent.",202412,Arts and Humanities,Undergrad,1,Oludolapo Demuren,20,14,6,0,2024-12-01
ARHU230,"Introduction to Humanities, Health, and Medicine","Restriction: Permission of ARHU-English Department.
Cross-listed with: ENGL254, HIST219N, WGSS230.
Credit only granted for: ARHU230 , ENGL289C, ENGL254, ARHU298A, HIST219N, or WGSS230.",202412,Arts and Humanities,Undergrad,1,Daniel Richter,20,0,20,0,2024-12-01
BMGT899,Doctoral Dissertation Research,NA,202412,Business and Management,Grad,0,NA,0,0,0,0,2024-12-01
BMGT380,Business Law I,"Legal aspects of business relationships. Examination of torts and business crimes, contracts and agency. The law of personal property and bailment relationships. Survey of public policy issues.",202412,Business and Management,Undergrad,1,Gideon Mark,50,0,50,23,2024-12-01
BMGT230,Business Statistics,"Prerequisite: MATH113 or MATH115; or must have math eligibility of MATH120 or higher.
Restriction: Must not have completed ENCE302, ENME392, STAT400, BMGT231, or ENEE324.",202412,Business and Management,Undergrad,2,Jiannan Xu; Eunseong Jang,50,6,44,7,2024-12-01
BMGT898,Pre-Candidacy Research,NA,202412,Business and Management,Grad,1,Instructor: TBA,5,5,0,0,2024-12-01
BMGT364,Managing People and Organizations,"An introduction to selected aspects of human behavior in organizations generally known as organizational behavior (OB). This course is designed to help students develop systematic and fundamental understanding of people and their behaviors in organizations, as well as useful abilities and skills required to effectively and ethically manage various individual, interpersonal, group, and organization-level processes.",202412,Business and Management,Undergrad,1,Amber Johnson,55,6,49,4,2024-12-01
BMGT221,Principles of Accounting II,Prerequisite: BMGT220.,202412,Business and Management,Undergrad,1,Michael McMillan,45,16,29,6,2024-12-01
BMGT220,Principles of Accounting I,Basic theory and techniques of contemporary financial accounting. Includes the accounting cycle and the preparation of financial statements for single owner and partnership forms of business organizations operating as service companies or merchandisers.,202412,Business and Management,Undergrad,1,Yang Liu,45,5,40,5,2024-12-01
BMGT289I,Why Good Managers Make Bad Decisions,"This course provides an overview of the concepts, approaches, and vocabulary of evidence-based management (EBM) and provides an understanding of how experts in many disciplines can employ evidenced based decision making. EBM is an emerging movement in business to explicitly use the current best information in management decision making with special emphasis on relevant scientific findings and unbiased organizational facts. The course stresses how individuals practicing EBM learn how to rethink their approaches to data and knowledge in order to make more effective decisions.",202412,Business and Management,Undergrad,1,Jeff Miller,25,0,25,1,2024-12-01
BMGT110,Introduction to the Business Value Chain,"Students are provided with an introduction to the business value chain with an emphasis on inter-organizational and intra-organizational coordination of core business processes. Emphasis is on cross-functional integration and the efficient and effective management of core processes with an emphasis on marketing, operations and supply chain management.",202412,Business and Management,Undergrad,1,Jeffrey Mund,40,21,19,14,2024-12-01
BMGT758K,Special Topics in Business and Management; Organizational Change,Cross-listed with BUSI718C. Credit only granted for BUSI718C or BMGT758K.,202412,Business and Management,Grad,2,Sheetal Singh; Myeong-Gu Seo,8,3,5,0,2024-12-01
BMGT758J,Special Topics in Business and Management; International Business,Credit only granted for BUSI718B or BMGT758J.,202412,Business and Management,Grad,2,Jonathan Crocker,8,2,6,1,2024-12-01
BMGT828,Independent Study in Business and Management,NA,202412,Business and Management,Grad,1,Instructor: TBA,5,5,0,0,2024-12-01
BMGT395,Principles of Management for Non Business Majors,"Restriction: Must not have completed BMGT364; and must not be a major in the Robert H. Smith School of Business.
Credit only granted for: BMGT395 or BMGT364.
Additional information: Course does not apply to a Smith School degree. Course may be substituted by BMGT364 for General Business minor students only.",202412,Business and Management,Undergrad,1,Nicole Coomber,50,13,37,1,2024-12-01
BMGT301,Introduction to Information Systems,"Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.
Additional information: CMSC majors will not receive credit for this course towards their upper level concentration in their CMSC major. All BMGT majors, including students who are a double major in CMSC, must complete BMGT301 for their BMGT degree.",202412,Business and Management,Undergrad,1,Zeinab Karake,40,1,39,1,2024-12-01
ECON644,Empirical Analysis II: Introduction to Economic Models,Prerequisite: ECON643.,202412,Economics,Grad,1,Razvan Vlaicu,23,11,12,0,2024-12-01
