id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count,term_cleaned
BMGT446,International Finance,Prerequisite: BMGT340.,202408,Business and Management,Undergrad,3,Renhao Jiang; Vojislav Maksimovic,135,9,126,3,2024-08-01
BMGT301L,Introduction to Information Systems,"Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.
Additional information: CMSC majors will not receive credit for this course towards their upper level concentration in their CMSC major. All BMGT majors, including students who are a double major in CMSC, must complete BMGT301 for their BMGT degree.",202408,Business and Management,Undergrad,1,Prabhudev Konana,65,30,35,0,2024-08-01
BMGT411,Ethics and Professionalism in Accounting,"Prerequisite: BMGT311.
Restriction: Must be in Accounting program.",202408,Business and Management,Undergrad,2,Brian Jefferson,80,5,75,2,2024-08-01
BMGT298J,Special Topics in Business and Management; Personal Financial Success During College,NA,202408,Business and Management,Undergrad,1,Michael McMillan,150,45,105,3,2024-08-01
BMGT758E,Special Topics in Business and Management; Business Ethics,NA,202408,Business and Management,Grad,1,Jennifer Marr,55,5,50,0,2024-08-01
BMGT466,Global Business Strategy,Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.,202408,Business and Management,Undergrad,2,Paulo Prochno,100,6,94,1,2024-08-01
BMGT878M,Special Topics in Strategic Management and Entrepreneurship; Formal Models of Entrepreneurship and Innovation,NA,202408,Business and Management,Grad,1,Serguey Braguinsky,12,7,5,2,2024-08-01
BMGT431,Data Analytics,Prerequisite: BMGT430.,202408,Business and Management,Undergrad,2,Radu Lazar,64,17,47,4,2024-08-01
BMGT399A,Special Topics in Business and Management; Financial Peer Mentoring,"In this course, students will learn the process of providing financial wellness peer mentoring. We start with fundamentals financial literacy for the purpose of being able to help college students build their own path to financial wellness. As the class progresses, students will learn how to engage with others to provide customized pointers to financial resources.",202408,Business and Management,Undergrad,1,Joseph Bailey,30,21,9,1,2024-08-01
BMGT759,Independent Study in Management,NA,202408,Business and Management,Grad,1,Rellie Rozin,1,0,1,0,2024-08-01
BMGT372,Introduction to Logistics and Supply Chain Management,Credit only granted for: BMGT375 or BMGT372.,202408,Business and Management,Undergrad,4,Niratcha Tungtisanont; Leland Gardner,140,14,126,7,2024-08-01
BMGT289D,"Frauds, Scams, and Thefts: What, How and Why?","""Why"" does fraud happen? ""How"" does society address fraud? And ""What"" can you do to avoid and prevent fraud in your personal and future career life? This course is designed to give future professionals and managers of all disciplines a general background of fraud. Topics include the psychology of fraud, the mechanics of fraud, the legal landscape, securities fraud, cybercrime, and what all of us should know to protect ourselves from becoming victims of fraud. Additionally, students experience 21st century lessons in fraud examination that have practical application to our daily lives: avoiding cognitive biases, interviewing techniques, basic business controls, and opening our minds to see what others might miss...the red flags of fraud.",202408,Business and Management,Undergrad,2,Samuel Handwerger,120,2,118,2,2024-08-01
BMGT364,Managing People and Organizations,"An introduction to selected aspects of human behavior in organizations generally known as organizational behavior (OB). This course is designed to help students develop systematic and fundamental understanding of people and their behaviors in organizations, as well as useful abilities and skills required to effectively and ethically manage various individual, interpersonal, group, and organization-level processes.",202408,Business and Management,Undergrad,10,Gregory Marr; Gosia Langa Basit; Jesse Kellner; Roy Thomason; Robert Sheehan,597,38,559,4,2024-08-01
BMGT221,Principles of Accounting II,Prerequisite: BMGT220.,202408,Business and Management,Undergrad,8,Mark Zakota,384,52,332,6,2024-08-01
BMGT878Y,Special Topics in Strategic Management and Entrepreneurship; Best Methods,NA,202408,Business and Management,Grad,1,Evan Starr; Brent Goldfarb,12,8,4,0,2024-08-01
BMGT365,Entrepreneurial Finance and Private Equity,"Prerequisite: BMGT461 or BMGT361.
Restriction: Junior standing or higher.
Credit only granted for: BMGT365, ENES466, SMLP471 or HLMN471.",202408,Business and Management,Undergrad,1,Andrew Sherman,40,5,35,3,2024-08-01
BMGT220,Principles of Accounting I,Basic theory and techniques of contemporary financial accounting. Includes the accounting cycle and the preparation of financial statements for single owner and partnership forms of business organizations operating as service companies or merchandisers.,202408,Business and Management,Undergrad,12,Progyan Basu,468,87,381,5,2024-08-01
BMGT289E,Entrepreneurial Thinking for Non-Business Majors: How Not to Miss Great Opportunities Your Life Throws at You,"In this course, students learn how to analyze the world around them and then notice and define new trends, emerging problems, impending gaps, and how to turn these into exciting opportunities by providing creative solutions. Students will have a chance to not only sharpen their critical thinking skills, but also learn how to take initiative, develop a working solution, identify and resolve conflicts, and be confident and persistent, yet flexible enough to respond to changes. Student teams identify a compelling problem in present day life and then propose a creative solution taking into account possible difficulties in implementation. In addition, students will also be given problems on a much smaller scale and asked to create and present a workable solution. Students will be exposed to how a visionary's mind works and the creative solution process. In addition, students will also learn how entrepreneurial thinking can improve their day-to-day life.",202408,Business and Management,Undergrad,2,Oliver Schlake,120,3,117,0,2024-08-01
BMGT332,Quantitative Models for Management Decisions,Prerequisite: BMGT231 or BMGT230; or students who have taken courses with comparable content may contact the department.,202408,Business and Management,Undergrad,4,Kazim Ruhi,180,68,112,2,2024-08-01
BMGT468G,Special Topics in Management and Organization; The Value Creation Challenge,Visit this link for more information.,202408,Business and Management,Undergrad,1,Oliver Schlake,12,5,7,0,2024-08-01
BMGT458B,Special Topics in Marketing; Design Applications in Marketing and Branding,NA,202408,Business and Management,Undergrad,1,Lance Wain,35,16,19,1,2024-08-01
BMGT468R,Special Topics in Management and Organization; Fearless Founders: New Venture Practicum,Click here for more information and to seek permission to register for this course.,202408,Business and Management,Undergrad,1,Le-Marie Thompson,25,11,14,1,2024-08-01
BMGT830,Operations Research: Linear Programming,Prerequisite: MATH240; or students who have taken courses with comparable content may contact the department; or permission of BMGT-Robert H. Smith School of Business.,202408,Business and Management,Grad,1,Raghu Raghavan,12,10,2,0,2024-08-01
BMGT430,Data Modeling in Business,Prerequisite: BMGT231 or BMGT230; or permission of BMGT-Robert H. Smith School of Business.,202408,Business and Management,Undergrad,4,Radu Lazar,160,23,137,1,2024-08-01
BMGT298K,Special Topics in Business and Management; Personal Financial Success After College,NA,202408,Business and Management,Undergrad,1,Michael McMillan,150,7,143,3,2024-08-01
BMGT838R,"Special Topics in Operations Management/Management Science; Research Seminar in Decision, Operations and Information Technologies",NA,202408,Business and Management,Grad,1,Zhi-Long Chen,12,7,5,0,2024-08-01
BMGT289I,Why Good Managers Make Bad Decisions,"This course provides an overview of the concepts, approaches, and vocabulary of evidence-based management (EBM) and provides an understanding of how experts in many disciplines can employ evidenced based decision making. EBM is an emerging movement in business to explicitly use the current best information in management decision making with special emphasis on relevant scientific findings and unbiased organizational facts. The course stresses how individuals practicing EBM learn how to rethink their approaches to data and knowledge in order to make more effective decisions.",202408,Business and Management,Undergrad,2,Jeffrey Miller,274,1,273,1,2024-08-01
BMGT390H,Designing Innovative Systems,"Prerequisite: ENES190, BMGT190, ENED290 or BMGT290.
Restriction: Must be in the QUEST program.
Cross-listed with: ENED390.
Credit only granted for: BMGT390, ENES390 or ENED390.
Formerly: ENES390.",202408,Business and Management,Undergrad,1,David Ashley,60,6,54,1,2024-08-01
BMGT406,Developing Applications for the Web and Social Media,"Prerequisite: BMGT402 and BMGT302.
Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.
Credit only granted for: INST377 or BMGT406.",202408,Business and Management,Undergrad,1,Louiqa Raschid,24,8,16,4,2024-08-01
BMGT868D,Special Topics in Organizational Behavior/Human Resource Management; Decision Making,NA,202408,Business and Management,Grad,1,Rellie Rozin,12,9,3,0,2024-08-01
BMGT345,Foundations of Financial Management for Non Business Majors,"Prerequisite: BMGT210 or BMGT220.
Restriction: Must not have completed BMGT340; and must not be a major in the R.H. Smith School of Business.
Credit only granted for: BMGT345 or BMGT340.
Additional information: Course does not apply to a Smith School degree. BMGT340 may substitute for BMGT345.",202408,Business and Management,Undergrad,1,Michael Padhi,210,26,184,4,2024-08-01
BMGT484,Digital Marketing,"Prerequisite: BMGT350.
Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.",202408,Business and Management,Undergrad,2,Cathy Yi Chen,90,0,90,4,2024-08-01
BMGT385,Operations Management,Credit only granted for: BMGT385 or ENME426.,202408,Business and Management,Undergrad,2,Zhi-Long Chen,100,15,85,2,2024-08-01
BMGT848F,Special Topics in Finance; Workshop in Finance Research,NA,202408,Business and Management,Grad,1,Instructor: TBA,12,11,1,0,2024-08-01
BMGT444,Futures and Options Contracts,"Prerequisite: BMGT343.
Credit only granted for: BMGT444 or MATH424.",202408,Business and Management,Undergrad,2,Michael Cichello,90,1,89,2,2024-08-01
BMGT230L,Business Statistics,"Prerequisite: MATH113 or MATH115; or must have math eligibility of MATH120 or higher.
Restriction: Must not have completed ENCE302, ENME392, STAT400, BMGT231, or ENEE324.",202408,Business and Management,Undergrad,1,Ilya Ryzhov,40,21,19,0,2024-08-01
BMGT868R,Special Topics in Organizational Behavior/Human Resource Management; OBHR Foundations,NA,202408,Business and Management,Grad,1,Subrahmaniam Tangirala,12,7,5,0,2024-08-01
BMGT110,Introduction to the Business Value Chain,"Students are provided with an introduction to the business value chain with an emphasis on inter-organizational and intra-organizational coordination of core business processes. Emphasis is on cross-functional integration and the efficient and effective management of core processes with an emphasis on marketing, operations and supply chain management.",202408,Business and Management,Undergrad,1,Jeffrey Miller,250,74,176,14,2024-08-01
BMGT818E,Special Topics in Accounting and Information Assurance; Applied AI for Capital Markets and Disclosure Research,NA,202408,Business and Management,Grad,1,Sean Cao,12,4,8,0,2024-08-01
BMGT612,Marketing Management,"Restriction: Permission of BMGT-Robert H. Smith School of Business; or must be in Business and Management (Master's) program.
Credit only granted for: BUSI650 or BMGT612.",202408,Business and Management,Grad,1,Judy Frels,0,0,0,1,2024-08-01
BMGT491,Scoping Experiential Learning Projects,"Prerequisite: BMGT190 or ENES190.
Restriction: Restricted to QUEST Program (TQMP) students.
Cross-listed with: ENES491.
Credit only granted for: BMGT491 or ENES491.",202408,Business and Management,Undergrad,1,Jessica Roffe,9,0,9,3,2024-08-01
BMGT350,Marketing Principles and Organization,Recommended: ECON200.,202408,Business and Management,Undergrad,9,Rebecca Ratner; Idil Yaveroglu; Cathy Yi Chen; Henry Boyd; Roxanne Lefkoff,575,35,540,6,2024-08-01
BMGT878C,Special Topics in Strategic Management and Entrepreneurship; Cross Disciplinary Workshop,NA,202408,Business and Management,Grad,1,Instructor: TBA,12,9,3,0,2024-08-01
BMGT398I,Individual Study in Business and Management; Information Technology and Business Tranformation (iTBT) Fellows,Restricted to Information Technology and Business Transformation Fellows.,202408,Business and Management,Undergrad,1,Lauren Rhue,37,8,29,0,2024-08-01
BMGT311,Intermediate Accounting II,Prerequisite: BMGT310.,202408,Business and Management,Undergrad,2,Patrick McNamee,85,10,75,4,2024-08-01
BMGT366,Growth Strategies for Emerging Companies,"Prerequisite: BMGT461 or BMGT361.
Restriction: Junior standing or higher.",202408,Business and Management,Undergrad,2,Steven Freishtat; David Kirsch,90,21,69,3,2024-08-01
BMGT262,The Enterprising Leader,"Designed to help students develop their leadership skills in order to identify their personal and professional purpose with an entrepreneurial mindset, and create strategies that will help them develop their abilities and achieve their aspirations by collaborating within teams and organizations. Students will apply insights from recent scholarship in entrepreneurship, leadership and strategic management to themselves in order to identify solutions to problems they find meaningful to solve in their own world. This self-discovery course will introduce students to the ""CEO of ME, Inc."" framework and tools such as the strategic initiatives matrix and business model canvas that they can use to help guide the choices that lie ahead, and develop collaborative, win-win relationships. In doing so, students will learn how to unlock the value of business in society and develop entrepreneurial and leadership skills that enable personal happiness and upward mobility.",202408,Business and Management,Undergrad,1,Neta Moye,40,0,40,4,2024-08-01
BMGT370,Introduction to Transportation,"An overview of the transportation field with an emphasis on freight movements from the perspective of both providers of capacity and users of freight services. Examines the characteristics of the freight modes and the role of each mode as a major component of logistics and supply chain management. Explores the economics, energy use, and finances of each mode as well as the impact of government policies on each mode's future. Discussion of infrastructure and capacity needs of the transportation system and its ability to support the economy.",202408,Business and Management,Undergrad,2,Leland Gardner,64,14,50,2,2024-08-01
BMGT458A,Special Topics in Marketing; Design and Innovation in Marketing,NA,202408,Business and Management,Undergrad,1,Mary Beth Furst,35,8,27,1,2024-08-01
BMGT472,Purchasing and Inbound Logistics,Prerequisite: BMGT372.,202408,Business and Management,Undergrad,2,Sining Song,70,21,49,2,2024-08-01
BMGT398E,Individual Study in Business and Management; Leadership Development and Mentorship in Business,Restricted to Smith Business Leadership Fellows (SBLF),202408,Business and Management,Undergrad,1,Amy Bielicki,10,1,9,1,2024-08-01
BMGT808X,Special Topics in Information Systems; Machine Learning for Business Research,For IS PhD Seminar Students only.,202408,Business and Management,Grad,1,Kunpeng Zhang,12,4,8,0,2024-08-01
BMGT808Y,Special Topics in Information Systems; Machine Learning for Applications in Business Research,For IS PhD Seminar Students only.,202408,Business and Management,Grad,1,Jessica Clark,12,6,6,0,2024-08-01
BMGT398D,Individual Study in Business and Management; Smith Start Mentorship,NA,202408,Business and Management,Undergrad,1,Rachel DiDonna; Brandon Rodriguez Torrento,36,0,36,0,2024-08-01
BMGT110F,Introduction to the Business Value Chain,Restricted to Smith School's Smith Start (FPFF) students.,202408,Business and Management,Undergrad,10,Geoffrey Milsom; Jeffrey Mund; Leland Gardner,450,13,437,7,2024-08-01
BMGT263,"Challenge your Thinking, Challenge the Conversation","Provides conceptual frameworks and experiential opportunities that will enable students to engage in rational and respectful discourse. The course uses the latest pedagogical techniques and relevant literature to develop skills such as thinking like a scientist, negotiating conflict, and giving and receiving constructive feedback. Specific conversations will draw from current events and issues in business and in society.",202408,Business and Management,Undergrad,2,Rellie Rozin; Protiti Dastidar,64,4,60,0,2024-08-01
BMGT326,Accounting Systems,Prerequisite: BMGT221; and (BMGT201 or BMGT301).,202408,Business and Management,Undergrad,2,James McKinney; Lei Zhou,90,4,86,2,2024-08-01
BMGT367,Career Search Strategies in Business,Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.,202408,Business and Management,Undergrad,8,Susan Powell; Adam VanWagner; Allison Hishmeh; Sadie Edmonds; Rahman Anjorin; Erin Saddler; Dina Broydo; Tyrone Clifton,437,31,406,0,2024-08-01
BMGT310,Intermediate Accounting I,Prerequisite: BMGT221.,202408,Business and Management,Undergrad,5,Naman Desai; Sean Cao; Lu Zhang,205,28,177,2,2024-08-01
BMGT828,Independent Study in Business and Management,NA,202408,Business and Management,Grad,0,NA,0,0,0,0,2024-08-01
BMGT364N,Managing People and Organizations,"An introduction to selected aspects of human behavior in organizations generally known as organizational behavior (OB). This course is designed to help students develop systematic and fundamental understanding of people and their behaviors in organizations, as well as useful abilities and skills required to effectively and ethically manage various individual, interpersonal, group, and organization-level processes.",202408,Business and Management,Undergrad,1,Roy Thomason,3,0,3,1,2024-08-01
BMGT351,Marketing Research Methods,"Prerequisite: BMGT230; and must have completed or be concurrently enrolled in BMGT350.
Credit only granted for: BMGT351 or BMGT452.
Formerly: BMGT452.",202408,Business and Management,Undergrad,5,Lin Lei; Andy Li; Jason Choi; Bo Zhou,200,33,167,4,2024-08-01
BMGT461M,Entrepreneurship,"Restriction: Must not have completed BMGT361.
Credit only granted for: BMGT261, BMGT361, BMGT461, ENES460, SMLP470 or HLMN470.",202408,Business and Management,Undergrad,1,Mike Hoffmeyer,40,6,34,1,2024-08-01
BMGT392,Introduction to International Business Management,Prerequisite: ECON200.,202408,Business and Management,Undergrad,2,Wilbur Chung,60,14,46,4,2024-08-01
BMGT340N,Business Finance,Prerequisite: BMGT220; and (BMGT231 or BMGT230).,202408,Business and Management,Undergrad,1,Terrence O'Brien,1,0,1,3,2024-08-01
BMGT453,Retail Management,"Prerequisite: BMGT220 and BMGT350.
Credit only granted for: BMGT353 or BMGT453.
Formerly: BMGT353.",202408,Business and Management,Undergrad,2,Jie Zhang,90,1,89,0,2024-08-01
BMGT445,Banking and Financial Institutions,"Prerequisite: BMGT340.
Recommended: ECON330 or BMGT341.",202408,Business and Management,Undergrad,2,Jordan Richmond,90,17,73,6,2024-08-01
BMGT380N,Business Law I,"Legal aspects of business relationships. Examination of torts and business crimes, contracts and agency. The law of personal property and bailment relationships. Survey of public policy issues.",202408,Business and Management,Undergrad,1,T Anenson,1,0,1,2,2024-08-01
BMGT360,Strategic Management of Human Capital,"Provides students with the basic knowledge needed to help organizations attract, select, develop, engage, evaluate, and retain talent. Topics covered may include strategic HRM, the role of globalization, legal issues in HRM, work analysis, HR planning, recruitment, personnel selection, performance management and appraisal, training and development, career development, compensation systems, motivating and rewarding performance, labor relations, and employee health and safety.",202408,Business and Management,Undergrad,2,Gregory Marr,120,28,92,3,2024-08-01
BMGT438A,Special Topics in Operations Management; Applied Quantitative Analysis,Course restricted to QUEST students. Cross-listed with ENES489A. Credit granted for BMGT438A or ENES489A.,202408,Business and Management,Undergrad,1,Maria Bardossy,50,9,41,0,2024-08-01
BMGT458R,Special Topics in Marketing; Advanced Computer Graphics Workshop,Restricted to students in the Strategic Design and Innovation Fellows program.,202408,Business and Management,Undergrad,1,Elizabeth Bagley,17,8,9,2,2024-08-01
BMGT321,Managerial Accounting,Prerequisite: BMGT221.,202408,Business and Management,Undergrad,4,Ari Callow; Lu Zhang,150,21,129,1,2024-08-01
BMGT161,Creative Problem Solving,"Examines the concept of creative problem solving as it applies in today's and tomorrow's complex business environment. Students will develop an understanding of the creative problem solving process with its distinctive cognitive steps of Divergent Thinking, Emergent Thinking and Convergent Thinking. Topics include creativity techniques for groups and individuals, creativity as a foundation to recognize business opportunities and develop innovative products and services, selecting ideas and making them stick, mental and organizational obstacles to creativity as well as an overview of electronic tools to increase creative capability.",202408,Business and Management,Undergrad,2,Oliver Schlake,100,27,73,0,2024-08-01
BMGT435,Business Process Simulation,Prerequisite: BMGT332.,202408,Business and Management,Undergrad,1,Sujin Kim,45,17,28,2,2024-08-01
BMGT398C,Individual Study in Business and Management; Undergraduate Teaching Scholars Training,Restricted to Accounting Teaching Scholars (FPTS).,202408,Business and Management,Undergrad,1,Progyan Basu,19,9,10,0,2024-08-01
BMGT383,The Business of Sports,"An overview of the history of sports management as a profession, while examining the many essential business principles necessary for effective leadership in the industry.",202408,Business and Management,Undergrad,1,Victoria Shay; Susan Sherburne,50,1,49,2,2024-08-01
BMGT878P,Special Topics in Strategic Management and Entrepreneurship; Strategy and Entrepreneurship PhD Presentations,NA,202408,Business and Management,Grad,1,Brent Goldfarb; Waverly Ding,12,9,3,0,2024-08-01
BMGT454,Global Marketing,Prerequisite: BMGT350.,202408,Business and Management,Undergrad,1,Kathleen Kelly,45,1,44,5,2024-08-01
BMGT395,Principles of Management for Non Business Majors,"Restriction: Must not have completed BMGT364; and must not be a major in the Robert H. Smith School of Business.
Credit only granted for: BMGT395 or BMGT364.
Additional information: Course does not apply to a Smith School degree. Course may be substituted by BMGT364 for General Business minor students only.",202408,Business and Management,Undergrad,1,Nicole Coomber,200,3,197,1,2024-08-01
BMGT403,Systems Analysis and Design,"Prerequisite: BMGT301; or students who have taken courses with comparable content may contact the department.
Recommended: BMGT302.",202408,Business and Management,Undergrad,5,Hassan Ibrahim; Joseph Drasin,150,10,140,4,2024-08-01
BMGT301,Introduction to Information Systems,"Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.
Additional information: CMSC majors will not receive credit for this course towards their upper level concentration in their CMSC major. All BMGT majors, including students who are a double major in CMSC, must complete BMGT301 for their BMGT degree.",202408,Business and Management,Undergrad,7,Bharti Motwani; Zeinab Karake,450,11,439,2,2024-08-01
BMGT340,Business Finance,Prerequisite: BMGT220; and (BMGT231 or BMGT230).,202408,Business and Management,Undergrad,10,Michael Padhi; Terrence O'Brien; James Seward,679,46,633,13,2024-08-01
BMGT398O,Individual Study in Business and Management; Experiential Learning in Sports Management,For students in the Sports Management Program.,202408,Business and Management,Undergrad,1,Victoria Shay,20,16,4,1,2024-08-01
BMGT602,Introduction to Financial Accounting,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUSI610, BUAC602, BUFN602, or BMGT602.",202408,Business and Management,Grad,1,Nick Seybert,0,0,0,0,2024-08-01
BMGT808R,"Special Topics in Information Systems; Research Seminar in Decision, Operations and Information Technologies",NA,202408,Business and Management,Grad,1,Siva Viswanathan,12,11,1,0,2024-08-01
BMGT341,Financial Markets,Prerequisite: Must have completed or be concurrently enrolled in BMGT340.,202408,Business and Management,Undergrad,3,Julie Pavlovsky,135,5,130,1,2024-08-01
BMGT110L,Introduction to the Business Value Chain,"Students are provided with an introduction to the business value chain with an emphasis on inter-organizational and intra-organizational coordination of core business processes. Emphasis is on cross-functional integration and the efficient and effective management of core processes with an emphasis on marketing, operations and supply chain management.",202408,Business and Management,Undergrad,2,Jonathan Crocker,56,7,49,3,2024-08-01
BMGT468Z,Special Topics in Management and Organization; Create the Future through Systems Thinking and Design,A Fearless Ideas Course from the Academy for Innovation & Entrepreneurship (AIE) Click here for more information on the Fearless Ideas Courses.,202408,Business and Management,Undergrad,2,Gerald Suarez,70,13,57,0,2024-08-01
BMGT402,Database Systems,"Recommended: BMGT302.
Credit only granted for: INST327 or BMGT402.",202408,Business and Management,Undergrad,4,Woei-jyh Lee; Wenying Gu; John Bono; Aseem Baji,152,8,144,17,2024-08-01
BMGT490H,QUEST Capstone Professional Practicum,"Prerequisite: ENES390 or BMGT390.
Cross-listed with: ENES490.
Credit only granted for: BMGT490 or ENES490.",202408,Business and Management,Undergrad,1,David Ashley; Maria Bardossy,45,3,42,3,2024-08-01
BMGT888A,Special Topics in Supply Chain Management; Research Seminar in Sustainable Supply Chains and Operations Management,NA,202408,Business and Management,Grad,1,Sining Song,12,10,2,0,2024-08-01
BMGT443,Applied Equity Analysis and Portfolio Management,Prerequisite: BMGT343.,202408,Business and Management,Undergrad,4,Joseph Perfetti,192,11,181,2,2024-08-01
BMGT848A,Special Topics in Finance; Financial Research Methods,NA,202408,Business and Management,Grad,1,Vojislav Maksimovic,12,6,6,0,2024-08-01
BMGT382,Marketing and Innovation for Entrepreneurs,"Restriction: Must not have completed BMGT352.
Credit only granted for: BMGT352, BMGT382 or BMGT456.
Additional information: Course will not satisfy a Marketing major requirement.",202408,Business and Management,Undergrad,2,Yogesh Joshi; Idil Yaveroglu,85,8,77,3,2024-08-01
BMGT463,Cross-cultural Challenges in Business,Restriction: Must be in a major in BMGT-Robert H. Smith School of Business.,202408,Business and Management,Undergrad,1,Debra Shapiro,45,6,39,1,2024-08-01
BMGT408E,Emerging Topics in Information Systems; Big Data and AI using Cloud Computing,Prerequisite: BMGT302. Restricted to Information Systems majors with 60 credit hours completed and other BMGT majors and Business Analytics minors with 72 credit hours completed.,202408,Business and Management,Undergrad,1,James McCoy,35,4,31,3,2024-08-01
BMGT434,Analytics Consulting: Cases and Projects,Prerequisite: BMGT332.,202408,Business and Management,Undergrad,1,Bruce Golden,40,25,15,2,2024-08-01
BMGT834,Operations Research: Probabilistic Models,Prerequisite: MATH241; and (STAT400; or students who have taken courses with comparable content may contact the department). Or permission of BMGT-Robert H. Smith School of Business.,202408,Business and Management,Grad,1,Michael Fu,12,6,6,1,2024-08-01
BMGT422,Auditing Theory and Practice,Prerequisite: BMGT310; and must have completed or be concurrently enrolled in BMGT311.,202408,Business and Management,Undergrad,3,James McKinney; Patrick McNamee,125,22,103,4,2024-08-01
BMGT468V,Special Topics in Management and Organization; Business Models and Methods to Affect Social Change,Restricted to students with 30 or more credits.,202408,Business and Management,Undergrad,1,David Kirsch,35,1,34,0,2024-08-01
BMGT475,Supply Chain Strategy and Network Design,Prerequisite: BMGT372.,202408,Business and Management,Undergrad,1,Thomas Corsi,32,14,18,1,2024-08-01
BMGT398,Individual Study in Business and Management,NA,202408,Business and Management,Undergrad,0,NA,0,0,0,3,2024-08-01
BMGT478G,Special Topics in Supply Chain Management; Supply Chain Consulting,Prerequisite: Must have completed or be concurrently enrolled in BMGT372. Restriction: Must be a student with SCM majors (0503T).,202408,Business and Management,Undergrad,1,Thomas Corsi,23,0,23,0,2024-08-01
SLLC208U,Intermediate Less Commonly Taught Language I; Intermediate Ukrainian I,"This is a Big Ten Academic Alliance CourseShare course. The instructor is at Indiana University, but you enroll and receive credit for it at Maryland.",202408,"School of Languages, Literatures and Cultures",Undergrad,1,Instructor: TBA,5,4,1,0,2024-08-01
SLLC329,Language House Immersion,"Restriction: Permission of the Language House Director and the related program Faculty Liaison; and must be in the Language House Immersion Program.

This course provides credit for students participating in the Language House Living-Learning program. It focuses on the further development of skills in the target language and the acquisition of cultural knowledge of the countries and communities where people speak the target language. It requires hands-on immersive linguistic and cultural activities led by a native-speaking mentor and supplements the learning that takes place in the language classroom and in the living-learning environment of the Language House.",202408,"School of Languages, Literatures and Cultures",Undergrad,10,Marilyn Matar,108,57,51,0,2024-08-01
SLLC309,Language Partner Program,"Students must be able to meet on September 09, 2024.",202408,"School of Languages, Literatures and Cultures",Undergrad,11,Ahmed Hanafy,110,81,29,0,2024-08-01
SLLC286,Living the Good Life: Chinese Philosophy in the Modern World,Additional information: Taught in English.,202408,"School of Languages, Literatures and Cultures",Undergrad,1,Andrew Schonebaum,60,0,60,1,2024-08-01
SLLC280,Mythology of the Oppressed,"Credit only granted for: SLLC280 or SLLC299J.
Formerly: SLLC299J.",202408,"School of Languages, Literatures and Cultures",Undergrad,1,Juan Uriagereka,35,11,24,0,2024-08-01
RUSS201,Intermediate Russian I,"Prerequisite: RUSS102 or RUSS114; or must have appropriate World Language Placement Test (WLPT) score.
Restriction: Must not be a native/fluent speaker of Russian.",202408,Russian,Undergrad,1,Zhanna Gerus-Vernola,15,4,11,0,2024-08-01
RUSS386,Experiential Learning,"Restriction: Junior standing or higher; and permission of ARHU-School of Languages, Literatures, and Cultures department.",202408,Russian,Undergrad,0,NA,0,0,0,0,2024-08-01
RUSS401,Advanced Russian Composition,"Prerequisite: RUSS302; or students who have taken courses with comparable content may contact the department.
Restriction: Not open to native speakers of Russian.",202408,Russian,Undergrad,1,Cynthia Martin,15,9,6,0,2024-08-01
RUSS499,Independent Study in Russian,NA,202408,Russian,Undergrad,0,NA,0,0,0,0,2024-08-01
RUSS334,"Soviet Film: Propaganda, Myth, Modernism","Cross-listed with: CINE334.
Credit only granted for: RUSS334, CINE334, or FILM334.
Formerly: FILM334.",202408,Russian,Undergrad,1,Elizabeth Papazian,25,4,21,0,2024-08-01
RUSS301,Advanced Russian I,"Prerequisite: RUSS202; or students who have taken courses with comparable content may contact the department.
Restriction: Must not be a native/fluent speaker of Russian.",202408,Russian,Undergrad,1,Michael Lavery,15,7,8,0,2024-08-01
RUSS101,Intensive Elementary Russian I,"Prerequisite: Must have appropriate World Language Placement Test (WLPT) score.
Restriction: Must not be a native/fluent speaker of Russian.
Credit only granted for: RUSS101 or (RUSS111 and RUSS112).",202408,Russian,Undergrad,2,Inna Hardman,30,5,25,0,2024-08-01
RUSS398M,Selected Topics in Russian Language and Literature; Linguistic Analysis of Russian to Improve Reading and Writing,"Analyzes the linguistic structure of Russian, including roots, word structure, grammar, syntax, word order and is intended to improve reading and writing skills. The course is open to students who have completed Russ202 or higher or who have equivalent proficiency in the Intermediate range.",202408,Russian,Undergrad,1,Cynthia Martin,15,6,9,0,2024-08-01
RUSS439W,Selected Topics in Russian Literature; From Poem to Popular Song: Russian through Verse,"Prerequisite- RUSS202 The course explores the important tradition of Russian ""verse"" broadly conceived to include a historical perspective of important poets and poetic traditions and extends to an exploration of the modern manifestations of the use of ""verse"" in contemporary cultural products that include songs, memes, and various new media. Taught in Russian.",202408,Russian,Undergrad,1,Michael Lavery,15,10,5,0,2024-08-01
ECON111,Thinking Like an Economist,Restriction: Must be sophomore standing or lower.,202408,Economics,Undergrad,3,Peter Murrell,60,9,51,7,2024-08-01
